id,worker,zone,shift,task_type,pick_rate,exceptions,overtime_hours,recorded_at
WKR-05995,Operator 809,Q-04,B,quality,51,0,0.7,2026-06-12T05:06:52+00:00
WKR-05996,Operator 135,A-12,A,picking,92,4,0.4,2026-06-03T17:13:52+00:00
WKR-05997,Operator 684,B-07,C,picking,90,3,0,2026-07-11T06:45:52+00:00
WKR-05998,Operator 195,A-12,A,quality,55,0,0.7,2026-07-09T22:00:52+00:00
WKR-05999,Operator 204,A-12,A,packing,76,0,0.8,2026-07-18T00:00:52+00:00
WKR-06000,Operator 564,B-07,A,picking,76,4,1.1,2026-05-29T19:40:52+00:00
WKR-06001,Operator 423,A-12,B,picking,78,4,0,2026-06-30T11:43:52+00:00
WKR-06002,Operator 565,JIS-07,A,picking,88,2,0.3,2026-06-16T19:06:52+00:00
WKR-06003,Operator 227,HZ-02,C,replenishment,75,4,0.6,2026-07-10T09:05:52+00:00
WKR-06004,Operator 726,JIS-07,B,quality,63,2,0.8,2026-06-29T18:15:52+00:00
WKR-06005,Operator 123,JIS-07,B,quality,56,4,0.8,2026-07-04T13:32:52+00:00
WKR-06006,Operator 732,A-12,B,quality,48,0,0.3,2026-05-30T01:05:52+00:00
WKR-06007,Operator 218,B-07,C,replenishment,68,0,1.1,2026-06-21T07:02:52+00:00
WKR-06008,Operator 089,A-12,B,replenishment,70,0,0.9,2026-06-08T17:48:52+00:00
WKR-06009,Operator 339,A-12,B,packing,85,2,1.5,2026-06-15T04:58:52+00:00
WKR-06010,Operator 502,B-07,A,picking,75,3,0.7,2026-05-30T14:32:52+00:00
WKR-06011,Operator 310,Q-04,B,packing,82,2,1.2,2026-07-07T14:34:52+00:00
WKR-06012,Operator 043,B-07,C,quality,72,0,0.1,2026-06-21T13:10:52+00:00
WKR-06013,Operator 084,HZ-02,A,packing,68,4,0.5,2026-07-08T02:32:52+00:00
WKR-06014,Operator 409,Q-04,B,picking,107,2,0.3,2026-05-31T22:20:52+00:00
WKR-06015,Operator 191,B-07,B,picking,98,0,0.4,2026-06-07T13:18:52+00:00
WKR-06016,Operator 055,HZ-02,B,replenishment,62,2,0.4,2026-06-16T15:30:52+00:00
WKR-06017,Operator 284,Q-04,B,replenishment,61,4,0.7,2026-06-17T11:04:52+00:00
WKR-06018,Operator 509,A-12,B,picking,97,0,0.5,2026-05-22T03:39:52+00:00
WKR-06019,Operator 496,JIS-07,B,replenishment,51,2,0.3,2026-06-08T22:27:52+00:00
WKR-06020,Operator 648,B-07,A,replenishment,62,4,0.8,2026-06-26T04:54:52+00:00
WKR-06021,Operator 388,HZ-02,C,picking,94,3,1.6,2026-07-10T23:30:52+00:00
WKR-06022,Operator 025,HZ-02,A,replenishment,54,4,0.8,2026-07-11T21:05:52+00:00
WKR-06023,Operator 665,A-12,A,replenishment,57,1,1.2,2026-07-07T09:05:52+00:00
WKR-06024,Operator 842,HZ-02,B,replenishment,74,0,0.2,2026-07-07T16:24:52+00:00
WKR-06025,Operator 191,A-12,C,quality,49,1,0.4,2026-05-23T11:56:52+00:00
WKR-06026,Operator 504,B-07,B,quality,63,0,0.5,2026-06-13T23:21:52+00:00
WKR-06027,Operator 846,HZ-02,A,picking,90,1,0.3,2026-05-25T11:28:52+00:00
WKR-06028,Operator 138,A-12,C,quality,52,2,1.3,2026-07-12T22:21:52+00:00
WKR-06029,Operator 079,Q-04,B,quality,53,2,1.2,2026-07-19T16:02:52+00:00
WKR-06030,Operator 835,HZ-02,B,picking,80,4,0,2026-07-07T22:52:52+00:00
WKR-06031,Operator 677,HZ-02,C,replenishment,69,1,0.6,2026-06-18T12:46:52+00:00
WKR-06032,Operator 113,Q-04,A,packing,87,4,1.2,2026-05-28T09:56:52+00:00
WKR-06033,Operator 020,Q-04,A,replenishment,48,1,0.7,2026-07-01T19:03:52+00:00
WKR-06034,Operator 308,B-07,C,picking,85,2,0.3,2026-07-09T06:10:52+00:00
WKR-06035,Operator 407,A-12,A,replenishment,57,0,0.9,2026-06-16T00:06:52+00:00
WKR-06036,Operator 244,Q-04,C,quality,32,4,0.7,2026-07-04T16:20:52+00:00
WKR-06037,Operator 326,JIS-07,B,packing,78,1,0.7,2026-06-29T03:40:52+00:00
WKR-06038,Operator 062,A-12,B,packing,93,2,0,2026-05-26T07:05:52+00:00
WKR-06039,Operator 232,A-12,A,replenishment,48,4,1.0,2026-06-29T06:57:52+00:00
WKR-06040,Operator 179,B-07,C,quality,48,4,0.6,2026-07-05T21:50:52+00:00
WKR-06041,Operator 289,JIS-07,A,quality,79,1,0.7,2026-06-08T04:11:52+00:00
WKR-06042,Operator 437,Q-04,C,packing,77,4,0,2026-06-25T14:15:52+00:00
WKR-06043,Operator 049,B-07,B,replenishment,69,0,0.5,2026-07-14T21:22:52+00:00
WKR-06044,Operator 315,Q-04,B,replenishment,65,1,0.1,2026-06-11T08:36:52+00:00
WKR-06045,Operator 068,JIS-07,B,replenishment,71,2,1.1,2026-06-11T19:50:52+00:00
WKR-06046,Operator 701,JIS-07,B,picking,81,4,0.1,2026-05-22T02:56:52+00:00
WKR-06047,Operator 247,B-07,C,quality,72,4,0.6,2026-06-30T10:42:52+00:00
WKR-06048,Operator 251,B-07,A,replenishment,74,2,0,2026-07-12T22:16:52+00:00
WKR-06049,Operator 670,JIS-07,B,replenishment,69,3,0,2026-06-20T09:17:52+00:00
WKR-06050,Operator 074,JIS-07,B,replenishment,68,1,0.9,2026-07-05T02:54:52+00:00
WKR-06051,Operator 156,JIS-07,A,replenishment,82,1,0.6,2026-06-26T21:03:52+00:00
WKR-06052,Operator 820,HZ-02,C,replenishment,64,4,0.9,2026-05-30T07:41:52+00:00
WKR-06053,Operator 582,Q-04,A,picking,90,0,0,2026-07-18T22:52:52+00:00
WKR-06054,Operator 734,Q-04,A,picking,87,3,0.6,2026-07-12T22:17:52+00:00
WKR-06055,Operator 117,B-07,A,quality,41,1,0.6,2026-07-03T20:51:52+00:00
WKR-06056,Operator 427,HZ-02,A,quality,48,3,0.2,2026-07-12T15:38:52+00:00
WKR-06057,Operator 742,A-12,A,picking,89,4,0.8,2026-06-18T02:40:52+00:00
WKR-06058,Operator 742,HZ-02,C,picking,95,1,0.3,2026-06-17T20:58:52+00:00
WKR-06059,Operator 651,Q-04,C,replenishment,81,2,0,2026-06-21T10:19:52+00:00
WKR-06060,Operator 674,HZ-02,A,replenishment,72,1,0.6,2026-06-20T10:33:52+00:00
WKR-06061,Operator 217,JIS-07,C,replenishment,76,0,0.8,2026-06-16T16:57:52+00:00
WKR-06062,Operator 294,A-12,C,picking,80,0,0.7,2026-07-11T08:21:52+00:00
WKR-06063,Operator 287,B-07,A,replenishment,57,4,0.9,2026-06-24T19:21:52+00:00
WKR-06064,Operator 098,B-07,C,picking,109,4,0,2026-07-01T19:09:52+00:00
WKR-06065,Operator 013,JIS-07,B,quality,43,2,1.1,2026-07-19T02:26:52+00:00
WKR-06066,Operator 741,Q-04,B,quality,46,0,1.3,2026-06-03T10:17:52+00:00
WKR-06067,Operator 755,JIS-07,A,picking,97,4,0.5,2026-07-02T03:08:52+00:00
WKR-06068,Operator 178,JIS-07,A,quality,58,3,0.8,2026-07-01T13:04:52+00:00
WKR-06069,Operator 671,A-12,C,replenishment,68,2,1.2,2026-06-22T01:41:52+00:00
WKR-06070,Operator 729,Q-04,B,quality,35,3,0.6,2026-07-15T10:52:52+00:00
WKR-06071,Operator 290,Q-04,C,picking,94,0,0.1,2026-06-21T23:45:52+00:00
WKR-06072,Operator 634,HZ-02,A,quality,58,1,0.6,2026-06-03T07:35:52+00:00
WKR-06073,Operator 015,Q-04,C,picking,85,3,0.1,2026-05-28T19:34:52+00:00
WKR-06074,Operator 123,HZ-02,A,picking,98,0,0.2,2026-06-15T03:26:52+00:00
WKR-06075,Operator 242,HZ-02,B,packing,72,4,0.5,2026-06-11T00:42:52+00:00
WKR-06076,Operator 035,JIS-07,B,quality,34,1,0.3,2026-07-20T03:04:52+00:00
WKR-06077,Operator 737,Q-04,B,replenishment,66,0,1.6,2026-06-16T05:46:52+00:00
WKR-06078,Operator 050,HZ-02,B,packing,75,4,0.8,2026-06-18T08:14:52+00:00
WKR-06079,Operator 788,Q-04,A,replenishment,65,1,0.4,2026-06-17T17:47:52+00:00
WKR-06080,Operator 369,B-07,C,quality,44,1,1.2,2026-06-13T15:04:52+00:00
WKR-06081,Operator 833,Q-04,B,packing,77,1,1.6,2026-05-30T02:59:52+00:00
WKR-06082,Operator 806,HZ-02,B,quality,48,3,1.0,2026-06-26T04:09:52+00:00
WKR-06083,Operator 558,B-07,C,replenishment,54,1,0.5,2026-06-06T12:36:52+00:00
WKR-06084,Operator 107,JIS-07,B,quality,61,3,1.2,2026-05-22T08:37:52+00:00
WKR-06085,Operator 507,JIS-07,B,picking,102,2,0.8,2026-07-17T20:46:52+00:00
WKR-06086,Operator 789,B-07,B,replenishment,85,1,0.3,2026-06-17T07:33:52+00:00
WKR-06087,Operator 728,B-07,C,picking,98,2,0.6,2026-06-26T00:29:52+00:00
WKR-06088,Operator 845,JIS-07,B,packing,89,1,1.2,2026-07-04T20:06:52+00:00
WKR-06089,Operator 525,HZ-02,C,replenishment,59,4,0.4,2026-05-25T21:49:52+00:00
WKR-06090,Operator 645,JIS-07,C,picking,89,0,0.4,2026-06-15T14:50:52+00:00
WKR-06091,Operator 079,HZ-02,A,packing,90,2,0.1,2026-05-27T21:46:52+00:00
WKR-06092,Operator 645,B-07,C,packing,64,4,0.5,2026-07-19T16:01:52+00:00
WKR-06093,Operator 096,B-07,A,quality,46,1,0.7,2026-05-25T23:40:52+00:00
WKR-06094,Operator 324,Q-04,B,replenishment,60,1,1.3,2026-05-26T06:39:52+00:00
WKR-06095,Operator 549,JIS-07,B,replenishment,65,0,0.6,2026-05-30T07:03:52+00:00
WKR-06096,Operator 260,B-07,A,replenishment,57,3,0.8,2026-07-09T23:09:52+00:00
WKR-06097,Operator 848,Q-04,A,replenishment,77,2,0.9,2026-06-02T07:09:52+00:00
WKR-06098,Operator 499,A-12,B,replenishment,62,3,0.9,2026-07-01T02:56:52+00:00
WKR-06099,Operator 810,B-07,B,packing,78,3,1.1,2026-06-27T04:06:52+00:00
WKR-06100,Operator 251,Q-04,A,quality,57,1,0.4,2026-06-15T00:37:52+00:00
WKR-06101,Operator 734,Q-04,B,quality,56,0,0.3,2026-06-06T22:32:52+00:00
WKR-06102,Operator 038,A-12,C,picking,111,3,0.7,2026-06-07T19:05:52+00:00
WKR-06103,Operator 664,B-07,C,packing,84,2,1.3,2026-05-26T00:26:52+00:00
WKR-06104,Operator 298,A-12,B,picking,70,2,0.9,2026-06-06T13:32:52+00:00
WKR-06105,Operator 118,JIS-07,C,picking,118,0,0.8,2026-06-14T09:12:52+00:00
WKR-06106,Operator 132,A-12,C,packing,69,1,0.7,2026-06-08T02:31:52+00:00
WKR-06107,Operator 090,Q-04,A,picking,88,1,1.0,2026-07-14T10:12:52+00:00
WKR-06108,Operator 513,A-12,A,picking,98,3,0.2,2026-07-01T00:23:52+00:00
WKR-06109,Operator 610,A-12,C,replenishment,74,1,0.9,2026-07-17T12:47:52+00:00
WKR-06110,Operator 202,JIS-07,A,packing,75,0,0.6,2026-06-24T12:08:52+00:00
WKR-06111,Operator 295,B-07,C,picking,91,1,0,2026-06-24T15:58:52+00:00
WKR-06112,Operator 265,B-07,C,picking,101,2,1.3,2026-06-07T08:42:52+00:00
WKR-06113,Operator 202,B-07,A,replenishment,67,3,0,2026-06-03T21:40:52+00:00
WKR-06114,Operator 693,HZ-02,C,replenishment,60,4,0.1,2026-07-16T13:05:52+00:00
WKR-06115,Operator 754,B-07,A,packing,96,3,0.3,2026-07-14T09:11:52+00:00
WKR-06116,Operator 201,A-12,B,quality,40,1,0,2026-06-18T14:08:52+00:00
WKR-06117,Operator 063,JIS-07,C,replenishment,63,3,0.5,2026-06-01T06:32:52+00:00
WKR-06118,Operator 290,A-12,B,quality,52,1,0.8,2026-05-24T02:30:52+00:00
WKR-06119,Operator 759,JIS-07,A,quality,56,3,0.3,2026-06-24T02:44:52+00:00
WKR-06120,Operator 817,B-07,B,picking,89,2,0.5,2026-07-19T00:10:52+00:00
WKR-06121,Operator 533,B-07,C,packing,78,1,0.3,2026-07-06T01:48:52+00:00
WKR-06122,Operator 036,HZ-02,A,replenishment,68,1,0.3,2026-07-05T05:07:52+00:00
WKR-06123,Operator 614,A-12,A,picking,97,3,0.4,2026-05-28T17:18:52+00:00
WKR-06124,Operator 068,Q-04,A,replenishment,76,0,1.0,2026-06-16T19:27:52+00:00
WKR-06125,Operator 734,A-12,B,picking,108,3,1.5,2026-06-24T07:41:52+00:00
WKR-06126,Operator 322,Q-04,A,packing,92,1,0.5,2026-06-23T05:24:52+00:00
WKR-06127,Operator 677,HZ-02,C,replenishment,85,4,0.4,2026-07-11T15:06:52+00:00
WKR-06128,Operator 109,HZ-02,A,picking,103,2,0.2,2026-06-29T11:56:52+00:00
WKR-06129,Operator 168,Q-04,C,replenishment,63,2,0.9,2026-06-08T13:07:52+00:00
WKR-06130,Operator 820,A-12,C,picking,104,4,0.2,2026-05-25T05:04:52+00:00
WKR-06131,Operator 728,Q-04,C,quality,41,2,1.2,2026-07-15T04:04:52+00:00
WKR-06132,Operator 582,JIS-07,A,picking,105,1,1.0,2026-06-17T07:52:52+00:00
WKR-06133,Operator 778,B-07,B,replenishment,74,1,0.5,2026-06-06T05:12:52+00:00
WKR-06134,Operator 006,JIS-07,A,picking,106,4,0.5,2026-06-24T18:08:52+00:00
WKR-06135,Operator 589,B-07,C,packing,52,2,1.3,2026-06-22T13:57:52+00:00
WKR-06136,Operator 314,HZ-02,A,replenishment,58,2,1.1,2026-06-25T10:34:52+00:00
WKR-06137,Operator 821,B-07,B,quality,68,1,0,2026-06-10T06:28:52+00:00
WKR-06138,Operator 313,A-12,A,picking,101,3,0.8,2026-06-22T16:58:52+00:00
WKR-06139,Operator 350,B-07,C,quality,61,4,0.5,2026-06-14T17:59:52+00:00
WKR-06140,Operator 558,B-07,A,packing,77,2,1.2,2026-06-28T03:28:52+00:00
WKR-06141,Operator 140,A-12,C,replenishment,67,1,1.2,2026-06-19T08:02:52+00:00
WKR-06142,Operator 351,A-12,A,picking,88,2,0.3,2026-07-08T20:37:52+00:00
WKR-06143,Operator 581,B-07,C,packing,100,3,0.5,2026-06-06T17:43:52+00:00
WKR-06144,Operator 228,JIS-07,C,picking,91,0,0.7,2026-06-22T23:33:52+00:00
WKR-06145,Operator 283,JIS-07,C,quality,60,0,0.7,2026-07-14T07:25:52+00:00
WKR-06146,Operator 704,B-07,C,replenishment,75,4,0.2,2026-06-03T07:32:52+00:00
WKR-06147,Operator 405,A-12,C,replenishment,86,3,1.2,2026-06-10T05:57:52+00:00
WKR-06148,Operator 115,Q-04,B,packing,88,2,0,2026-07-16T03:22:52+00:00
WKR-06149,Operator 539,HZ-02,A,quality,36,4,0.4,2026-06-03T10:15:52+00:00
WKR-06150,Operator 431,JIS-07,B,picking,89,4,0.9,2026-07-12T21:23:52+00:00
WKR-06151,Operator 412,B-07,C,replenishment,75,3,0.4,2026-05-31T02:11:52+00:00
WKR-06152,Operator 263,B-07,A,packing,78,3,0.1,2026-06-12T04:57:52+00:00
WKR-06153,Operator 591,A-12,C,quality,44,0,0.2,2026-07-04T03:07:52+00:00
WKR-06154,Operator 807,JIS-07,B,picking,70,4,1.2,2026-05-30T03:13:52+00:00
WKR-06155,Operator 324,A-12,C,picking,89,0,0.5,2026-06-26T10:31:52+00:00
WKR-06156,Operator 348,Q-04,B,picking,90,0,1.0,2026-06-15T12:01:52+00:00
WKR-06157,Operator 776,HZ-02,B,packing,89,1,0.5,2026-06-15T17:32:52+00:00
WKR-06158,Operator 259,B-07,C,quality,68,0,0.5,2026-06-24T21:23:52+00:00
WKR-06159,Operator 147,B-07,C,packing,84,4,0,2026-07-06T15:18:52+00:00
WKR-06160,Operator 203,Q-04,C,quality,70,3,0.1,2026-07-06T01:37:52+00:00
WKR-06161,Operator 684,B-07,B,picking,72,2,0.8,2026-07-19T03:30:52+00:00
WKR-06162,Operator 382,JIS-07,A,picking,104,4,0.8,2026-06-06T15:22:52+00:00
WKR-06163,Operator 225,JIS-07,A,quality,62,4,0.8,2026-06-28T05:25:52+00:00
WKR-06164,Operator 257,JIS-07,B,quality,51,3,0.3,2026-06-05T08:58:52+00:00
WKR-06165,Operator 208,Q-04,C,replenishment,53,0,0.4,2026-07-13T06:25:52+00:00
WKR-06166,Operator 809,JIS-07,A,quality,47,1,0.6,2026-05-29T09:27:52+00:00
WKR-06167,Operator 401,B-07,A,picking,95,0,0.4,2026-06-19T12:34:52+00:00
WKR-06168,Operator 624,Q-04,C,packing,56,3,0.6,2026-05-22T09:47:52+00:00
WKR-06169,Operator 728,B-07,C,packing,72,3,0.0,2026-07-12T07:25:52+00:00
WKR-06170,Operator 336,HZ-02,C,picking,98,3,0.4,2026-07-17T05:43:52+00:00
WKR-06171,Operator 553,HZ-02,B,quality,54,1,0.0,2026-07-12T23:46:52+00:00
WKR-06172,Operator 768,A-12,B,quality,56,0,0.4,2026-07-14T18:56:52+00:00
WKR-06173,Operator 328,B-07,A,picking,96,0,0,2026-06-17T21:10:52+00:00
WKR-06174,Operator 078,A-12,C,packing,82,4,0.1,2026-07-18T20:32:52+00:00
WKR-06175,Operator 189,HZ-02,A,replenishment,78,0,0.3,2026-06-02T02:52:52+00:00
WKR-06176,Operator 185,A-12,B,packing,80,2,0.4,2026-06-01T00:06:52+00:00
WKR-06177,Operator 792,JIS-07,A,quality,62,1,0.4,2026-06-12T05:36:52+00:00
WKR-06178,Operator 205,B-07,B,replenishment,71,0,0.6,2026-05-29T08:21:52+00:00
WKR-06179,Operator 580,A-12,A,quality,55,0,0.4,2026-05-27T23:57:52+00:00
WKR-06180,Operator 294,HZ-02,B,packing,92,3,1.2,2026-06-04T05:40:52+00:00
WKR-06181,Operator 474,A-12,A,picking,91,4,0.6,2026-06-28T21:02:52+00:00
WKR-06182,Operator 568,B-07,A,picking,94,3,1.0,2026-05-29T02:32:52+00:00
WKR-06183,Operator 024,B-07,C,quality,52,0,0.6,2026-05-29T09:17:52+00:00
WKR-06184,Operator 689,JIS-07,C,packing,69,3,0.3,2026-06-19T18:54:52+00:00
WKR-06185,Operator 115,Q-04,A,packing,96,2,1.0,2026-06-24T23:57:52+00:00
WKR-06186,Operator 508,HZ-02,C,picking,98,1,0.6,2026-07-08T10:51:52+00:00
WKR-06187,Operator 165,B-07,B,picking,93,1,0.5,2026-07-08T13:02:52+00:00
WKR-06188,Operator 068,Q-04,B,packing,70,1,1.0,2026-06-07T17:37:52+00:00
WKR-06189,Operator 376,HZ-02,A,packing,68,4,1.3,2026-06-23T01:27:52+00:00
WKR-06190,Operator 036,A-12,A,replenishment,72,2,0.6,2026-07-03T15:04:52+00:00
WKR-06191,Operator 698,JIS-07,A,picking,83,0,1.0,2026-07-01T22:05:52+00:00
WKR-06192,Operator 141,JIS-07,C,quality,46,0,1.2,2026-06-06T22:56:52+00:00
WKR-06193,Operator 244,Q-04,B,picking,93,2,0.8,2026-06-14T13:28:52+00:00
WKR-06194,Operator 568,JIS-07,A,packing,64,4,1.1,2026-05-26T07:22:52+00:00
WKR-06195,Operator 229,HZ-02,B,packing,87,4,0.5,2026-05-28T00:38:52+00:00
WKR-06196,Operator 369,Q-04,C,packing,79,3,0.3,2026-05-31T05:56:52+00:00
WKR-06197,Operator 828,Q-04,A,quality,41,2,0,2026-06-24T11:42:52+00:00
WKR-06198,Operator 409,JIS-07,B,packing,72,4,0.9,2026-07-16T17:30:52+00:00
WKR-06199,Operator 514,Q-04,C,packing,73,1,0.4,2026-05-28T18:39:52+00:00
WKR-06200,Operator 438,JIS-07,B,replenishment,59,4,0.9,2026-05-22T03:46:52+00:00
WKR-06201,Operator 761,JIS-07,A,packing,98,3,0.4,2026-07-04T09:17:52+00:00
WKR-06202,Operator 598,JIS-07,A,picking,111,1,0.3,2026-07-14T08:26:52+00:00
WKR-06203,Operator 376,B-07,C,picking,84,0,0.3,2026-06-22T05:42:52+00:00
WKR-06204,Operator 386,Q-04,B,quality,27,0,0.6,2026-07-04T23:09:52+00:00
WKR-06205,Operator 367,HZ-02,B,quality,43,0,0.7,2026-06-13T17:23:52+00:00
WKR-06206,Operator 314,Q-04,C,quality,64,4,1.3,2026-06-30T09:13:52+00:00
WKR-06207,Operator 774,B-07,B,quality,48,0,0.1,2026-06-29T02:37:52+00:00
WKR-06208,Operator 608,Q-04,A,quality,30,0,0.2,2026-06-18T12:10:52+00:00
WKR-06209,Operator 624,B-07,A,replenishment,88,2,0.7,2026-05-26T08:36:52+00:00
WKR-06210,Operator 593,A-12,B,packing,52,3,1.2,2026-07-02T14:42:52+00:00
WKR-06211,Operator 546,Q-04,C,quality,65,0,0,2026-06-26T04:02:52+00:00
WKR-06212,Operator 229,B-07,C,replenishment,63,4,0.6,2026-07-17T13:47:52+00:00
WKR-06213,Operator 801,Q-04,C,quality,45,2,0.7,2026-06-22T21:18:52+00:00
WKR-06214,Operator 803,HZ-02,C,packing,83,4,1.3,2026-06-28T02:19:52+00:00
WKR-06215,Operator 442,A-12,A,picking,116,2,0.6,2026-07-12T04:07:52+00:00
WKR-06216,Operator 605,B-07,A,packing,75,0,0.9,2026-06-18T18:53:52+00:00
WKR-06217,Operator 657,A-12,A,replenishment,71,0,0.6,2026-06-18T06:32:52+00:00
WKR-06218,Operator 704,B-07,C,replenishment,46,0,0.5,2026-06-26T12:20:52+00:00
WKR-06219,Operator 777,B-07,C,quality,38,2,0,2026-07-10T11:51:52+00:00
WKR-06220,Operator 400,HZ-02,B,picking,96,3,0,2026-06-17T18:08:52+00:00
WKR-06221,Operator 483,HZ-02,B,picking,98,3,0,2026-06-04T17:56:52+00:00
WKR-06222,Operator 155,B-07,A,packing,52,0,0.3,2026-07-15T09:30:52+00:00
WKR-06223,Operator 406,HZ-02,B,quality,45,2,0.7,2026-06-23T22:28:52+00:00
WKR-06224,Operator 408,JIS-07,C,replenishment,69,0,0.3,2026-07-15T10:09:52+00:00
WKR-06225,Operator 179,HZ-02,A,packing,75,4,0.6,2026-06-13T22:52:52+00:00
WKR-06226,Operator 176,HZ-02,B,packing,89,0,1.2,2026-06-04T23:51:52+00:00
WKR-06227,Operator 518,JIS-07,A,replenishment,82,2,0.8,2026-06-22T14:42:52+00:00
WKR-06228,Operator 431,A-12,C,quality,47,4,0.1,2026-07-12T17:36:52+00:00
WKR-06229,Operator 306,B-07,C,picking,98,1,0.7,2026-05-25T09:41:52+00:00
WKR-06230,Operator 725,HZ-02,C,quality,66,2,0.5,2026-05-28T04:17:52+00:00
WKR-06231,Operator 661,B-07,C,picking,74,2,1.3,2026-06-20T10:29:52+00:00
WKR-06232,Operator 252,B-07,B,quality,39,0,0.8,2026-06-06T22:14:52+00:00
WKR-06233,Operator 012,JIS-07,C,quality,44,3,1.0,2026-06-09T11:12:52+00:00
WKR-06234,Operator 665,B-07,A,quality,40,2,0.4,2026-05-24T10:07:52+00:00
WKR-06235,Operator 050,HZ-02,A,picking,88,4,1.6,2026-07-14T19:49:52+00:00
WKR-06236,Operator 764,JIS-07,B,packing,70,3,0.9,2026-06-03T07:03:52+00:00
WKR-06237,Operator 124,HZ-02,B,picking,83,1,0.4,2026-05-27T02:12:52+00:00
WKR-06238,Operator 108,HZ-02,B,picking,97,2,1.2,2026-06-26T05:18:52+00:00
WKR-06239,Operator 436,HZ-02,B,packing,72,4,0.5,2026-06-08T08:44:52+00:00
WKR-06240,Operator 532,B-07,C,packing,81,0,1.3,2026-07-12T22:55:52+00:00
WKR-06241,Operator 509,HZ-02,A,picking,108,4,1.1,2026-07-09T19:47:52+00:00
WKR-06242,Operator 420,B-07,A,packing,84,2,0.9,2026-06-19T12:26:52+00:00
WKR-06243,Operator 671,JIS-07,A,quality,64,4,0.6,2026-06-08T14:11:52+00:00
WKR-06244,Operator 253,Q-04,A,picking,94,4,0.6,2026-07-11T19:26:52+00:00
WKR-06245,Operator 656,B-07,A,quality,47,2,1.1,2026-05-24T15:50:52+00:00
WKR-06246,Operator 117,A-12,A,packing,93,2,0.3,2026-07-18T04:33:52+00:00
WKR-06247,Operator 520,A-12,C,packing,76,2,0.3,2026-07-09T18:10:52+00:00
WKR-06248,Operator 490,JIS-07,C,quality,61,0,0.3,2026-05-30T07:17:52+00:00
WKR-06249,Operator 509,B-07,A,packing,87,2,0.7,2026-07-03T04:47:52+00:00
WKR-06250,Operator 403,A-12,C,packing,63,1,0.6,2026-06-27T23:23:52+00:00
WKR-06251,Operator 061,JIS-07,C,packing,91,1,0.8,2026-06-04T22:09:52+00:00
WKR-06252,Operator 123,B-07,C,picking,100,0,0.5,2026-06-26T00:06:52+00:00
WKR-06253,Operator 318,A-12,B,picking,102,1,0.5,2026-05-31T11:04:52+00:00
WKR-06254,Operator 732,JIS-07,B,picking,92,3,0.1,2026-07-11T04:10:52+00:00
WKR-06255,Operator 712,JIS-07,A,picking,101,1,0.2,2026-06-26T21:26:52+00:00
WKR-06256,Operator 238,Q-04,B,picking,101,1,0.4,2026-06-05T08:25:52+00:00
WKR-06257,Operator 078,B-07,C,picking,90,2,0.5,2026-06-10T09:28:52+00:00
WKR-06258,Operator 109,HZ-02,B,packing,75,0,1.2,2026-06-21T06:05:52+00:00
WKR-06259,Operator 297,HZ-02,A,quality,42,4,0.7,2026-06-12T13:21:52+00:00
WKR-06260,Operator 281,A-12,A,picking,90,4,0.9,2026-06-10T13:35:52+00:00
WKR-06261,Operator 040,HZ-02,B,replenishment,68,3,0,2026-05-30T19:34:52+00:00
WKR-06262,Operator 273,HZ-02,A,replenishment,75,4,0.4,2026-06-15T18:02:52+00:00
WKR-06263,Operator 389,A-12,B,replenishment,70,0,0.5,2026-07-05T04:50:52+00:00
WKR-06264,Operator 094,JIS-07,B,replenishment,59,1,0.9,2026-06-05T05:58:52+00:00
WKR-06265,Operator 829,A-12,C,packing,68,3,0.4,2026-07-20T02:57:52+00:00
WKR-06266,Operator 610,B-07,C,packing,73,2,0.9,2026-07-08T09:06:52+00:00
WKR-06267,Operator 815,A-12,C,quality,42,0,0.2,2026-06-25T15:00:52+00:00
WKR-06268,Operator 352,Q-04,B,replenishment,80,4,0.4,2026-07-13T16:13:52+00:00
WKR-06269,Operator 218,A-12,A,picking,84,4,0.1,2026-06-27T03:37:52+00:00
WKR-06270,Operator 503,HZ-02,A,picking,93,2,0.1,2026-07-16T05:40:52+00:00
WKR-06271,Operator 016,B-07,B,picking,88,2,0.2,2026-06-24T07:07:52+00:00
WKR-06272,Operator 670,JIS-07,C,packing,70,0,0.5,2026-07-18T10:52:52+00:00
WKR-06273,Operator 296,JIS-07,C,replenishment,71,0,0.2,2026-05-23T19:58:52+00:00
WKR-06274,Operator 156,B-07,A,packing,65,4,0.7,2026-07-13T21:36:52+00:00
WKR-06275,Operator 495,HZ-02,B,replenishment,47,1,0.3,2026-07-17T21:09:52+00:00
WKR-06276,Operator 428,JIS-07,C,packing,74,0,0.1,2026-06-19T15:39:52+00:00
WKR-06277,Operator 351,A-12,B,packing,82,3,0.5,2026-07-11T11:43:52+00:00
WKR-06278,Operator 515,HZ-02,A,picking,88,0,0.9,2026-05-23T03:53:52+00:00
WKR-06279,Operator 499,A-12,B,picking,82,2,0.3,2026-05-25T15:53:52+00:00
WKR-06280,Operator 769,JIS-07,A,quality,38,0,0.3,2026-06-03T12:36:52+00:00
WKR-06281,Operator 181,Q-04,A,replenishment,73,1,0.8,2026-06-30T19:18:52+00:00
WKR-06282,Operator 440,HZ-02,A,quality,40,3,0.5,2026-07-09T10:32:52+00:00
WKR-06283,Operator 434,JIS-07,A,picking,90,3,0.2,2026-06-24T22:09:52+00:00
