id,customer,sku,ordered_qty,picked_qty,shipped_qty,promised_at,warehouse,pick_status,priority
ORD-001559,Plant-26,IN-1774-966,142,1,0,2026-07-24T08:00:52+00:00,WH-02,completed,5
ORD-001560,Plant-48,CH-4425-1968,21,13,0,2026-07-23T18:00:52+00:00,WH-01,pending,8
ORD-001561,Plant-04,FL-6246-1918,100,87,0,2026-07-20T17:00:52+00:00,WH-01,in_progress,9
ORD-001562,Plant-18,EL-8268-2543,129,65,0,2026-07-22T03:00:52+00:00,WH-02,in_progress,5
ORD-001563,Plant-40,IN-8509-1072,144,78,0,2026-07-21T02:00:52+00:00,WH-02,in_progress,8
ORD-001564,Plant-29,EL-3100-1993,51,0,0,2026-07-21T23:00:52+00:00,WH-02,completed,10
ORD-001565,Plant-19,EL-9833-511,64,42,0,2026-07-22T23:00:52+00:00,WH-02,completed,4
ORD-001566,Plant-39,EL-4061-3714,36,23,0,2026-07-26T11:00:52+00:00,WH-01,pending,10
ORD-001567,Plant-05,IN-5734-1080,25,22,0,2026-07-23T08:00:52+00:00,WH-01,in_progress,9
ORD-001568,Plant-26,CH-5600-2522,126,8,0,2026-07-26T07:00:52+00:00,WH-02,pending,4
ORD-001569,Plant-18,IN-5931-947,96,64,0,2026-07-25T12:00:52+00:00,WH-02,in_progress,9
ORD-001570,Plant-25,FL-1549-4079,26,6,0,2026-07-20T09:00:52+00:00,WH-01,pending,8
ORD-001571,Plant-38,PO-2195-2999,38,34,0,2026-07-22T03:00:52+00:00,WH-02,completed,10
ORD-001572,Plant-33,IN-5636-1551,37,17,0,2026-07-24T16:00:52+00:00,WH-02,completed,6
ORD-001573,Plant-42,IN-8765-2644,90,59,0,2026-07-24T23:00:52+00:00,WH-02,in_progress,10
ORD-001574,Plant-42,CH-9170-3679,114,94,0,2026-07-25T05:00:52+00:00,WH-02,completed,5
ORD-001575,Plant-04,EL-1152-3955,18,13,0,2026-07-25T12:00:52+00:00,WH-01,in_progress,6
ORD-001576,Plant-28,CH-1118-713,40,4,0,2026-07-21T20:00:52+00:00,WH-02,completed,5
ORD-001577,Plant-20,IN-4610-229,61,0,0,2026-07-26T16:00:52+00:00,WH-01,in_progress,2
ORD-001578,Plant-03,IN-2827-4473,111,38,0,2026-07-22T18:00:52+00:00,WH-02,in_progress,2
ORD-001579,Plant-07,EL-7521-4497,133,48,0,2026-07-21T14:00:52+00:00,WH-02,completed,2
ORD-001580,Plant-06,IN-5958-547,37,35,0,2026-07-21T07:00:52+00:00,WH-02,completed,6
ORD-001581,Plant-35,CH-9154-1697,41,14,0,2026-07-24T02:00:52+00:00,WH-02,in_progress,10
ORD-001582,Plant-23,PO-8183-4059,126,0,0,2026-07-19T21:00:52+00:00,WH-01,completed,4
ORD-001583,Plant-34,EL-6961-4294,148,51,0,2026-07-26T11:00:52+00:00,WH-01,pending,6
ORD-001584,Plant-27,FL-9003-3345,89,31,0,2026-07-24T04:00:52+00:00,WH-02,completed,1
ORD-001585,Plant-25,PO-4573-431,51,47,0,2026-07-24T19:00:52+00:00,WH-01,in_progress,3
ORD-001586,Plant-04,FL-5279-1916,38,6,0,2026-07-22T17:00:52+00:00,WH-02,completed,8
ORD-001587,Plant-24,EL-8670-4712,53,41,0,2026-07-20T09:00:52+00:00,WH-01,in_progress,2
ORD-001588,Plant-15,PO-4141-1796,7,2,0,2026-07-25T05:00:52+00:00,WH-01,pending,5
ORD-001589,Plant-14,CH-1789-1911,17,12,0,2026-07-24T08:00:52+00:00,WH-01,completed,10
ORD-001590,Plant-24,CH-4651-4647,142,133,0,2026-07-25T00:00:52+00:00,WH-01,in_progress,7
ORD-001591,Plant-21,IN-1167-1429,111,95,0,2026-07-24T08:00:52+00:00,WH-02,pending,6
ORD-001592,Plant-46,IN-5161-4163,65,32,0,2026-07-21T17:00:52+00:00,WH-02,completed,9
ORD-001593,Plant-02,CH-7363-3223,99,91,0,2026-07-25T01:00:52+00:00,WH-01,in_progress,3
ORD-001594,Plant-08,EL-3601-1189,39,10,0,2026-07-25T11:00:52+00:00,WH-02,in_progress,1
ORD-001595,Plant-32,FL-1132-2556,97,26,0,2026-07-22T06:00:52+00:00,WH-01,pending,3
ORD-001596,Plant-15,EL-5144-2211,60,29,0,2026-07-24T13:00:52+00:00,WH-01,completed,1
ORD-001597,Plant-35,FL-5688-4579,44,39,0,2026-07-25T12:00:52+00:00,WH-01,pending,9
ORD-001598,Plant-38,EL-8299-4331,31,22,0,2026-07-24T03:00:52+00:00,WH-02,pending,10
ORD-001599,Plant-34,FL-2189-2330,134,1,0,2026-07-22T23:00:52+00:00,WH-02,completed,5
ORD-001600,Plant-01,PO-2735-4344,42,32,0,2026-07-21T07:00:52+00:00,WH-02,completed,8
ORD-001601,Plant-18,FL-3501-029,86,33,0,2026-07-20T11:00:52+00:00,WH-01,in_progress,4
ORD-001602,Plant-38,PO-2232-1368,134,126,0,2026-07-23T22:00:52+00:00,WH-01,completed,4
ORD-001603,Plant-41,FL-4799-129,74,11,0,2026-07-21T14:00:52+00:00,WH-01,pending,9
ORD-001604,Plant-40,IN-3530-147,7,6,0,2026-07-20T03:00:52+00:00,WH-02,completed,1
ORD-001605,Plant-35,PO-2043-1683,125,125,0,2026-07-19T23:00:52+00:00,WH-01,in_progress,9
ORD-001606,Plant-01,EL-6196-3419,102,48,0,2026-07-25T11:00:52+00:00,WH-01,in_progress,7
ORD-001607,Plant-32,CH-3188-3950,135,44,0,2026-07-25T10:00:52+00:00,WH-02,in_progress,3
ORD-001608,Plant-13,PO-5371-1876,27,10,0,2026-07-21T02:00:52+00:00,WH-02,pending,10
ORD-001609,Plant-37,CH-7183-4413,5,3,0,2026-07-20T01:00:52+00:00,WH-02,completed,3
ORD-001610,Plant-26,IN-6062-3422,105,83,0,2026-07-22T02:00:52+00:00,WH-01,pending,9
ORD-001611,Plant-41,PO-2569-3750,42,14,0,2026-07-23T12:00:52+00:00,WH-02,in_progress,6
ORD-001612,Plant-13,EL-4966-4842,59,46,0,2026-07-26T13:00:52+00:00,WH-01,pending,5
ORD-001613,Plant-45,PO-2857-3825,88,19,0,2026-07-24T16:00:52+00:00,WH-02,pending,6
ORD-001614,Plant-19,EL-6437-272,104,55,0,2026-07-26T12:00:52+00:00,WH-01,completed,1
ORD-001615,Plant-43,PO-7468-1930,130,113,0,2026-07-24T06:00:52+00:00,WH-01,in_progress,6
ORD-001616,Plant-22,FL-5392-1582,55,14,0,2026-07-26T00:00:52+00:00,WH-02,in_progress,7
ORD-001617,Plant-02,EL-6991-3527,103,13,0,2026-07-23T00:00:52+00:00,WH-02,in_progress,5
ORD-001618,Plant-04,FL-9824-2790,47,46,0,2026-07-23T00:00:52+00:00,WH-01,pending,6
ORD-001619,Plant-09,IN-8976-3340,6,3,0,2026-07-23T12:00:52+00:00,WH-02,pending,4
ORD-001620,Plant-42,FL-8087-193,23,22,0,2026-07-22T22:00:52+00:00,WH-02,completed,8
ORD-001621,Plant-30,CH-9103-1181,31,25,0,2026-07-25T18:00:52+00:00,WH-01,completed,4
ORD-001622,Plant-48,CH-5500-1737,118,22,0,2026-07-20T02:00:52+00:00,WH-02,in_progress,6
ORD-001623,Plant-07,IN-8146-2273,93,37,0,2026-07-21T10:00:52+00:00,WH-02,completed,6
ORD-001624,Plant-43,FL-6239-3319,20,7,0,2026-07-21T20:00:52+00:00,WH-02,completed,2
ORD-001625,Plant-04,IN-1537-418,77,58,0,2026-07-20T22:00:52+00:00,WH-01,completed,4
ORD-001626,Plant-15,IN-5575-083,140,131,0,2026-07-26T16:00:52+00:00,WH-02,in_progress,10
ORD-001627,Plant-38,EL-2788-018,129,49,0,2026-07-26T01:00:52+00:00,WH-01,completed,7
ORD-001628,Plant-19,EL-5969-4571,37,8,0,2026-07-23T10:00:52+00:00,WH-02,completed,10
ORD-001629,Plant-21,PO-3423-3738,73,63,0,2026-07-25T15:00:52+00:00,WH-01,completed,8
ORD-001630,Plant-42,FL-4775-4875,14,4,0,2026-07-20T08:00:52+00:00,WH-02,in_progress,9
ORD-001631,Plant-29,CH-3824-642,146,74,0,2026-07-24T18:00:52+00:00,WH-02,in_progress,2
ORD-001632,Plant-29,FL-7141-010,118,43,0,2026-07-21T00:00:52+00:00,WH-01,pending,7
ORD-001633,Plant-46,FL-1262-4025,130,42,0,2026-07-26T08:00:52+00:00,WH-02,in_progress,3
ORD-001634,Plant-39,IN-7826-1443,59,21,0,2026-07-24T17:00:52+00:00,WH-02,in_progress,9
ORD-001635,Plant-29,IN-3173-3820,100,83,0,2026-07-24T22:00:52+00:00,WH-01,pending,9
ORD-001636,Plant-02,CH-5741-1156,12,1,0,2026-07-25T22:00:52+00:00,WH-01,in_progress,8
ORD-001637,Plant-39,FL-7797-971,98,19,0,2026-07-26T06:00:52+00:00,WH-01,in_progress,7
ORD-001638,Plant-48,PO-7048-3007,95,64,0,2026-07-20T04:00:52+00:00,WH-02,completed,7
ORD-001639,Plant-08,PO-8900-2650,88,48,0,2026-07-21T20:00:52+00:00,WH-01,completed,3
ORD-001640,Plant-27,PO-8273-155,138,78,0,2026-07-26T14:00:52+00:00,WH-01,completed,2
ORD-001641,Plant-45,CH-4352-1798,132,90,0,2026-07-20T01:00:52+00:00,WH-01,completed,8
ORD-001642,Plant-10,IN-1532-4207,30,2,0,2026-07-26T00:00:52+00:00,WH-02,completed,8
ORD-001643,Plant-48,FL-9356-4524,35,30,0,2026-07-21T09:00:52+00:00,WH-02,in_progress,5
ORD-001644,Plant-47,EL-1286-3001,75,56,0,2026-07-22T21:00:52+00:00,WH-01,in_progress,7
ORD-001645,Plant-12,PO-6327-4624,65,24,0,2026-07-21T00:00:52+00:00,WH-02,pending,8
ORD-001646,Plant-35,CH-9605-541,35,14,0,2026-07-23T07:00:52+00:00,WH-01,completed,2
ORD-001647,Plant-09,CH-7689-3231,26,9,0,2026-07-20T08:00:52+00:00,WH-01,pending,9
ORD-001648,Plant-12,EL-3004-4852,146,30,0,2026-07-23T16:00:52+00:00,WH-02,pending,8
ORD-001649,Plant-44,EL-7738-2613,20,17,0,2026-07-19T22:00:52+00:00,WH-02,in_progress,4
ORD-001650,Plant-03,EL-8730-4785,145,2,0,2026-07-21T06:00:52+00:00,WH-02,pending,10
ORD-001651,Plant-23,PO-8275-1099,93,88,0,2026-07-25T02:00:52+00:00,WH-01,pending,8
ORD-001652,Plant-21,EL-4719-2389,45,27,0,2026-07-21T00:00:52+00:00,WH-02,completed,7
ORD-001653,Plant-14,FL-5029-2603,114,109,0,2026-07-25T04:00:52+00:00,WH-02,in_progress,3
ORD-001654,Plant-42,IN-2876-3030,15,14,0,2026-07-25T05:00:52+00:00,WH-01,pending,3
ORD-001655,Plant-36,IN-6751-3586,138,126,0,2026-07-21T20:00:52+00:00,WH-02,in_progress,9
ORD-001656,Plant-48,IN-3838-2410,88,37,0,2026-07-21T13:00:52+00:00,WH-01,completed,10
ORD-001657,Plant-06,CH-1133-4541,20,16,0,2026-07-20T14:00:52+00:00,WH-02,pending,2
ORD-001658,Plant-09,IN-5064-3626,10,4,0,2026-07-22T04:00:52+00:00,WH-01,completed,9
ORD-001659,Plant-45,FL-4282-1740,21,20,0,2026-07-22T01:00:52+00:00,WH-01,in_progress,1
ORD-001660,Plant-23,CH-4919-1713,76,51,0,2026-07-24T19:00:52+00:00,WH-01,in_progress,1
ORD-001661,Plant-10,CH-3570-3866,12,6,0,2026-07-23T07:00:52+00:00,WH-02,completed,6
ORD-001662,Plant-40,EL-5692-3003,108,29,0,2026-07-26T08:00:52+00:00,WH-01,in_progress,6
ORD-001663,Plant-45,CH-7355-3373,37,30,0,2026-07-19T21:00:52+00:00,WH-01,in_progress,7
ORD-001664,Plant-36,IN-2999-3915,87,49,0,2026-07-21T02:00:52+00:00,WH-01,in_progress,5
ORD-001665,Plant-29,FL-7555-4111,114,32,0,2026-07-21T13:00:52+00:00,WH-02,in_progress,1
ORD-001666,Plant-43,CH-1597-4531,84,47,0,2026-07-20T22:00:52+00:00,WH-02,in_progress,1
ORD-001667,Plant-14,CH-9296-1478,75,0,0,2026-07-22T04:00:52+00:00,WH-01,pending,7
ORD-001668,Plant-07,IN-9287-3715,27,24,0,2026-07-26T17:00:52+00:00,WH-02,in_progress,5
ORD-001669,Plant-21,EL-5867-4166,5,5,0,2026-07-24T01:00:52+00:00,WH-02,pending,10
ORD-001670,Plant-10,EL-8418-1309,135,104,0,2026-07-24T21:00:52+00:00,WH-01,pending,10
ORD-001671,Plant-19,EL-5028-4357,39,37,0,2026-07-26T06:00:52+00:00,WH-01,in_progress,3
ORD-001672,Plant-04,IN-8041-4182,51,31,0,2026-07-22T19:00:52+00:00,WH-01,completed,9
ORD-001673,Plant-28,EL-5706-4345,104,78,0,2026-07-24T11:00:52+00:00,WH-01,in_progress,4
ORD-001674,Plant-26,CH-9419-1473,42,41,0,2026-07-20T02:00:52+00:00,WH-01,pending,10
ORD-001675,Plant-42,CH-5787-3415,27,12,0,2026-07-21T05:00:52+00:00,WH-02,pending,3
ORD-001676,Plant-44,IN-7487-3224,109,71,0,2026-07-26T14:00:52+00:00,WH-02,in_progress,4
ORD-001677,Plant-28,IN-3812-1242,70,41,0,2026-07-21T16:00:52+00:00,WH-02,in_progress,8
ORD-001678,Plant-22,IN-8475-2812,78,16,0,2026-07-23T04:00:52+00:00,WH-02,completed,10
ORD-001679,Plant-11,FL-2066-3801,67,12,0,2026-07-26T03:00:52+00:00,WH-01,pending,4
ORD-001680,Plant-33,FL-5619-2803,132,27,0,2026-07-21T16:00:52+00:00,WH-01,in_progress,6
ORD-001681,Plant-16,PO-9170-3828,91,19,0,2026-07-21T16:00:52+00:00,WH-02,pending,8
ORD-001682,Plant-07,PO-7807-2937,119,41,0,2026-07-24T00:00:52+00:00,WH-02,pending,6
ORD-001683,Plant-48,CH-2414-788,49,34,0,2026-07-25T18:00:52+00:00,WH-01,completed,9
ORD-001684,Plant-01,CH-6764-3356,92,21,0,2026-07-23T12:00:52+00:00,WH-01,pending,2
ORD-001685,Plant-07,CH-3294-1302,120,58,0,2026-07-26T02:00:52+00:00,WH-02,completed,2
ORD-001686,Plant-43,CH-6162-3905,138,40,0,2026-07-24T23:00:52+00:00,WH-02,completed,10
ORD-001687,Plant-15,PO-4569-1006,45,6,0,2026-07-23T17:00:52+00:00,WH-02,completed,10
ORD-001688,Plant-07,FL-7106-413,142,46,0,2026-07-20T05:00:52+00:00,WH-01,in_progress,2
ORD-001689,Plant-31,PO-9194-2037,38,12,0,2026-07-20T17:00:52+00:00,WH-01,in_progress,2
ORD-001690,Plant-40,IN-7427-1894,130,40,0,2026-07-20T09:00:52+00:00,WH-01,pending,10
ORD-001691,Plant-03,FL-7994-1143,139,89,0,2026-07-26T17:00:52+00:00,WH-02,in_progress,7
ORD-001692,Plant-14,EL-1105-609,6,1,0,2026-07-24T11:00:52+00:00,WH-02,completed,9
ORD-001693,Plant-44,CH-9478-3465,25,2,0,2026-07-20T23:00:52+00:00,WH-02,completed,6
ORD-001694,Plant-43,CH-6129-4252,6,4,0,2026-07-26T00:00:52+00:00,WH-02,completed,5
ORD-001695,Plant-07,PO-9770-4905,29,9,0,2026-07-20T15:00:52+00:00,WH-02,pending,2
ORD-001696,Plant-46,EL-6449-2626,128,87,0,2026-07-26T04:00:52+00:00,WH-01,in_progress,7
ORD-001697,Plant-09,FL-2532-2673,22,18,0,2026-07-23T15:00:52+00:00,WH-01,pending,10
ORD-001698,Plant-03,CH-9641-4551,24,1,0,2026-07-20T10:00:52+00:00,WH-02,in_progress,4
ORD-001699,Plant-14,FL-7866-2885,31,14,0,2026-07-22T22:00:52+00:00,WH-02,pending,9
ORD-001700,Plant-02,IN-1470-2312,126,121,0,2026-07-20T14:00:52+00:00,WH-01,pending,5
ORD-001701,Plant-09,CH-6959-2723,109,10,0,2026-07-22T12:00:52+00:00,WH-01,completed,8
ORD-001702,Plant-04,PO-1922-2963,98,81,0,2026-07-24T08:00:52+00:00,WH-02,pending,5
ORD-001703,Plant-41,IN-7236-4405,50,6,0,2026-07-20T07:00:52+00:00,WH-01,pending,9
ORD-001704,Plant-05,FL-7905-1892,138,129,0,2026-07-20T22:00:52+00:00,WH-01,pending,10
ORD-001705,Plant-37,EL-1513-033,80,17,0,2026-07-22T15:00:52+00:00,WH-02,in_progress,4
ORD-001706,Plant-40,PO-9402-4330,25,14,0,2026-07-23T02:00:52+00:00,WH-02,completed,5
ORD-001707,Plant-07,CH-2414-788,30,8,0,2026-07-22T18:00:52+00:00,WH-02,in_progress,5
ORD-001708,Plant-25,EL-4396-163,32,16,0,2026-07-20T09:00:52+00:00,WH-01,completed,8
ORD-001709,Plant-41,CH-2729-2577,121,32,0,2026-07-23T10:00:52+00:00,WH-02,pending,7
ORD-001710,Plant-12,IN-2260-1223,39,29,0,2026-07-22T16:00:52+00:00,WH-01,completed,9
ORD-001711,Plant-19,EL-2765-353,127,7,0,2026-07-20T07:00:52+00:00,WH-02,pending,10
ORD-001712,Plant-04,FL-7873-2444,45,42,0,2026-07-26T02:00:52+00:00,WH-01,in_progress,7
ORD-001713,Plant-27,CH-2286-4359,52,49,0,2026-07-20T10:00:52+00:00,WH-02,in_progress,4
ORD-001714,Plant-38,CH-1504-2250,38,0,0,2026-07-21T18:00:52+00:00,WH-01,pending,3
ORD-001715,Plant-44,IN-3863-2102,64,53,0,2026-07-25T01:00:52+00:00,WH-01,in_progress,2
ORD-001716,Plant-10,EL-9953-2552,116,6,0,2026-07-22T07:00:52+00:00,WH-01,in_progress,9
ORD-001717,Plant-15,CH-2430-1402,13,7,0,2026-07-21T15:00:52+00:00,WH-02,completed,3
ORD-001718,Plant-08,IN-3953-3158,82,27,0,2026-07-22T18:00:52+00:00,WH-02,pending,4
ORD-001719,Plant-12,IN-5070-2163,71,4,0,2026-07-21T09:00:52+00:00,WH-01,in_progress,8
ORD-001720,Plant-15,CH-4162-4560,133,17,0,2026-07-22T17:00:52+00:00,WH-01,pending,6
ORD-001721,Plant-45,FL-1096-2287,67,57,0,2026-07-23T01:00:52+00:00,WH-01,completed,9
ORD-001722,Plant-10,CH-2459-206,66,8,0,2026-07-20T12:00:52+00:00,WH-01,completed,5
ORD-001723,Plant-40,PO-7443-3875,20,7,0,2026-07-20T05:00:52+00:00,WH-02,pending,1
ORD-001724,Plant-37,PO-7448-114,118,116,0,2026-07-20T02:00:52+00:00,WH-01,pending,4
ORD-001725,Plant-38,FL-1359-4966,57,23,0,2026-07-23T19:00:52+00:00,WH-01,completed,10
ORD-001726,Plant-28,PO-9383-1695,19,10,0,2026-07-21T19:00:52+00:00,WH-01,completed,6
ORD-001727,Plant-17,IN-2109-590,17,13,0,2026-07-23T07:00:52+00:00,WH-01,pending,9
ORD-001728,Plant-02,FL-6698-3127,117,35,0,2026-07-20T15:00:52+00:00,WH-01,pending,2
ORD-001729,Plant-32,IN-8099-3656,40,22,0,2026-07-25T13:00:52+00:00,WH-01,completed,1
ORD-001730,Plant-16,CH-3935-367,12,8,0,2026-07-20T10:00:52+00:00,WH-02,completed,9
ORD-001731,Plant-10,IN-1625-2174,127,23,0,2026-07-20T23:00:52+00:00,WH-02,pending,3
ORD-001732,Plant-37,EL-6672-2010,75,24,0,2026-07-21T00:00:52+00:00,WH-02,pending,5
ORD-001733,Plant-33,EL-2885-3472,21,18,0,2026-07-21T17:00:52+00:00,WH-02,pending,7
ORD-001734,Plant-21,FL-5479-4950,110,101,0,2026-07-21T11:00:52+00:00,WH-01,pending,3
ORD-001735,Plant-35,IN-7081-1347,38,3,0,2026-07-26T07:00:52+00:00,WH-01,pending,4
ORD-001736,Plant-05,IN-5323-2404,87,1,0,2026-07-21T00:00:52+00:00,WH-01,completed,8
ORD-001737,Plant-03,FL-9991-4664,16,14,0,2026-07-22T23:00:52+00:00,WH-01,pending,1
ORD-001738,Plant-02,IN-4688-4801,129,78,0,2026-07-25T00:00:52+00:00,WH-02,pending,4
ORD-001739,Plant-46,CH-7325-4828,129,84,0,2026-07-20T18:00:52+00:00,WH-02,completed,9
ORD-001740,Plant-31,IN-7649-3976,102,7,0,2026-07-21T20:00:52+00:00,WH-01,pending,4
ORD-001741,Plant-11,PO-7727-3609,127,102,0,2026-07-20T09:00:52+00:00,WH-01,in_progress,10
ORD-001742,Plant-33,CH-5792-4343,61,14,0,2026-07-20T10:00:52+00:00,WH-02,in_progress,6
ORD-001743,Plant-35,FL-8154-422,66,33,0,2026-07-26T12:00:52+00:00,WH-01,completed,8
ORD-001744,Plant-18,CH-2686-1096,58,54,0,2026-07-24T21:00:52+00:00,WH-01,completed,5
ORD-001745,Plant-29,FL-4384-2496,14,9,0,2026-07-24T19:00:52+00:00,WH-01,completed,5
ORD-001746,Plant-19,FL-8606-620,81,51,0,2026-07-26T18:00:52+00:00,WH-02,in_progress,8
ORD-001747,Plant-25,CH-6665-537,67,50,0,2026-07-22T02:00:52+00:00,WH-01,pending,10
ORD-001748,Plant-44,CH-7017-4346,20,6,0,2026-07-23T19:00:52+00:00,WH-02,completed,1
ORD-001749,Plant-27,EL-1107-1928,55,46,0,2026-07-22T06:00:52+00:00,WH-02,completed,2
ORD-001750,Plant-33,PO-6235-248,9,2,0,2026-07-20T02:00:52+00:00,WH-02,in_progress,6
ORD-001751,Plant-19,CH-3033-1791,77,21,0,2026-07-25T11:00:52+00:00,WH-02,completed,6
ORD-001752,Plant-37,CH-3654-3201,147,9,0,2026-07-23T16:00:52+00:00,WH-01,in_progress,9
ORD-001753,Plant-09,FL-7185-247,44,24,0,2026-07-21T02:00:52+00:00,WH-01,completed,9
ORD-001754,Plant-22,EL-1951-3002,64,19,0,2026-07-20T05:00:52+00:00,WH-01,in_progress,1
ORD-001755,Plant-19,FL-9085-3174,14,12,0,2026-07-21T12:00:52+00:00,WH-01,pending,7
ORD-001756,Plant-38,FL-4474-2036,135,78,0,2026-07-24T08:00:52+00:00,WH-01,in_progress,6
ORD-001757,Plant-05,PO-8142-2128,87,47,0,2026-07-25T15:00:52+00:00,WH-01,pending,7
ORD-001758,Plant-40,PO-6826-2368,100,19,0,2026-07-25T03:00:52+00:00,WH-02,completed,6
ORD-001759,Plant-26,EL-5432-2024,133,46,0,2026-07-20T09:00:52+00:00,WH-01,in_progress,6
ORD-001760,Plant-32,CH-4932-3571,86,61,0,2026-07-19T22:00:52+00:00,WH-02,completed,5
ORD-001761,Plant-13,FL-4212-1244,110,79,0,2026-07-25T23:00:52+00:00,WH-01,in_progress,1
ORD-001762,Plant-13,PO-4394-3541,121,106,0,2026-07-21T06:00:52+00:00,WH-02,completed,5
ORD-001763,Plant-42,FL-1333-3795,91,63,0,2026-07-24T07:00:52+00:00,WH-02,completed,4
ORD-001764,Plant-45,PO-3470-1482,137,92,0,2026-07-25T04:00:52+00:00,WH-01,completed,3
ORD-001765,Plant-06,EL-4403-4061,118,115,0,2026-07-22T07:00:52+00:00,WH-02,completed,5
ORD-001766,Plant-41,IN-2135-3147,45,16,0,2026-07-25T00:00:52+00:00,WH-02,pending,5
ORD-001767,Plant-28,EL-8700-237,19,14,0,2026-07-23T21:00:52+00:00,WH-01,completed,2
ORD-001768,Plant-05,PO-7241-490,78,71,0,2026-07-21T07:00:52+00:00,WH-01,in_progress,9
ORD-001769,Plant-08,PO-5997-3607,93,21,0,2026-07-21T06:00:52+00:00,WH-01,in_progress,4
ORD-001770,Plant-37,IN-3000-3215,96,37,0,2026-07-23T10:00:52+00:00,WH-01,pending,2
ORD-001771,Plant-05,PO-3640-2424,76,27,0,2026-07-24T02:00:52+00:00,WH-02,in_progress,1
ORD-001772,Plant-45,IN-6840-555,81,58,0,2026-07-23T04:00:52+00:00,WH-01,in_progress,5
ORD-001773,Plant-14,EL-1105-609,133,1,0,2026-07-21T05:00:52+00:00,WH-01,in_progress,4
ORD-001774,Plant-43,FL-7295-3902,68,48,0,2026-07-20T23:00:52+00:00,WH-01,pending,3
ORD-001775,Plant-34,EL-3946-2305,104,85,0,2026-07-21T19:00:52+00:00,WH-01,in_progress,6
ORD-001776,Plant-08,FL-8394-1413,137,74,0,2026-07-24T07:00:52+00:00,WH-01,in_progress,7
ORD-001777,Plant-29,EL-1580-3424,115,96,0,2026-07-24T17:00:52+00:00,WH-01,completed,5
ORD-001778,Plant-31,CH-3295-4949,147,114,0,2026-07-23T12:00:52+00:00,WH-01,in_progress,2
ORD-001779,Plant-18,EL-6822-4368,138,85,0,2026-07-26T05:00:52+00:00,WH-01,in_progress,3
ORD-001780,Plant-40,CH-3630-4748,129,62,0,2026-07-24T21:00:52+00:00,WH-02,completed,7
ORD-001781,Plant-16,EL-1155-4067,55,24,0,2026-07-24T15:00:52+00:00,WH-02,pending,8
ORD-001782,Plant-07,CH-8936-1113,10,10,0,2026-07-21T21:00:52+00:00,WH-02,pending,6
ORD-001783,Plant-08,CH-3769-3762,150,141,0,2026-07-25T20:00:52+00:00,WH-01,in_progress,1
ORD-001784,Plant-46,FL-2409-4633,46,20,0,2026-07-24T00:00:52+00:00,WH-02,pending,3
ORD-001785,Plant-11,CH-8635-2105,146,136,0,2026-07-20T10:00:52+00:00,WH-01,pending,4
ORD-001786,Plant-26,PO-2386-3813,70,1,0,2026-07-20T14:00:52+00:00,WH-01,pending,8
ORD-001787,Plant-32,CH-5044-969,87,70,0,2026-07-25T15:00:52+00:00,WH-02,pending,9
ORD-001788,Plant-18,PO-6875-4598,125,71,0,2026-07-26T05:00:52+00:00,WH-02,in_progress,2
ORD-001789,Plant-13,PO-7860-4691,54,18,0,2026-07-24T02:00:52+00:00,WH-02,completed,3
ORD-001790,Plant-41,PO-2709-3840,121,57,0,2026-07-25T16:00:52+00:00,WH-01,completed,1
ORD-001791,Plant-22,CH-3695-4144,140,49,0,2026-07-22T23:00:52+00:00,WH-02,pending,1
ORD-001792,Plant-29,CH-1163-1418,41,17,0,2026-07-20T15:00:52+00:00,WH-02,in_progress,9
ORD-001793,Plant-31,CH-9965-1012,103,69,0,2026-07-24T23:00:52+00:00,WH-02,pending,6
ORD-001794,Plant-09,PO-3918-3916,16,7,0,2026-07-22T02:00:52+00:00,WH-02,in_progress,1
ORD-001795,Plant-37,PO-8652-3865,62,35,0,2026-07-26T15:00:52+00:00,WH-01,completed,9
ORD-001796,Plant-25,PO-1923-2801,97,0,0,2026-07-25T17:00:52+00:00,WH-01,completed,10
ORD-001797,Plant-25,IN-5029-3617,108,83,0,2026-07-21T16:00:52+00:00,WH-01,in_progress,3
ORD-001798,Plant-03,FL-8333-576,105,11,0,2026-07-25T18:00:52+00:00,WH-01,completed,7
ORD-001799,Plant-05,IN-2688-3809,77,38,0,2026-07-21T02:00:52+00:00,WH-01,completed,5
ORD-001800,Plant-43,CH-8047-4030,26,16,0,2026-07-25T10:00:52+00:00,WH-02,in_progress,7
ORD-001801,Plant-05,FL-3962-4004,134,91,0,2026-07-20T21:00:52+00:00,WH-02,pending,1
ORD-001802,Plant-01,EL-8381-2063,116,68,0,2026-07-25T03:00:52+00:00,WH-01,in_progress,1
ORD-001803,Plant-13,IN-5148-2462,36,19,0,2026-07-25T14:00:52+00:00,WH-02,pending,2
ORD-001804,Plant-35,CH-1232-4315,35,30,0,2026-07-23T11:00:52+00:00,WH-02,in_progress,8
ORD-001805,Plant-27,IN-1532-525,56,25,0,2026-07-21T03:00:52+00:00,WH-01,in_progress,3
ORD-001806,Plant-03,IN-2281-180,73,50,0,2026-07-21T09:00:52+00:00,WH-02,completed,6
ORD-001807,Plant-34,FL-7076-3868,40,38,0,2026-07-26T15:00:52+00:00,WH-02,in_progress,7
ORD-001808,Plant-17,EL-2856-4528,41,7,0,2026-07-26T06:00:52+00:00,WH-02,pending,1
ORD-001809,Plant-37,IN-6977-3538,17,17,0,2026-07-21T06:00:52+00:00,WH-02,pending,5
