"vwgl_matstorloc_id","vwgl_matstorloc_valid_from","__operation_type","__timestamp","material","plant","storagelocation","maintenancestatus","deletionflag","fiscalyearofcurrentperiod","currentperiod","physicalinventoryblockingind","freeavailablestock","baseunit","stockintransfer","stockinqualityinspection","totalstockofallrestrbatches","blockedstock","blockedstockreturns","valunrestusestockprevper","stockintransferprevper","stockinqualityinsprevper","restrictedusestockprevper","blockedstockprevper","blockedstockreturnsprevper","dateoflastpostedcount","creationdate","instance","i_product","i_storagelocation","etl_aend_tstamp"
"0DD300046M|1400|S4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046M","1400","S4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046M","S4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047H|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047H","1400","XNM3","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230921","Kassel","0DD300047H","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300047K|1400|F230","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300047K","1400","F230","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260703","Kassel","0DD300047K","F230","2026-07-17 06:05:41.813636 UTC"
"0DD300047L|1400|BN03","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047L","1400","BN03","DL","","2024","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240730","Kassel","0DD300047L","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300047P|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047P","1400","XZM1","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240605","Kassel","0DD300047P","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047Q|1400|BN03","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047Q","1400","BN03","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240730","Kassel","0DD300047Q","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300048E|1400|XNQA","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048E","1400","XNQA","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260409","Kassel","0DD300048E","XNQA","2026-07-17 06:05:41.813636 UTC"
"0DD300048H|1400|XNM1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048H","1400","XNM1","DL","","2026","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260206","Kassel","0DD300048H","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159D|1400|S1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159D","1400","S1M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159D","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300040D|1400|F6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040D","1400","F6M1","DL","","2023","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040D","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046C|1400|S1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046C","1400","S1M1","DL","","2025","12","","1","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046C","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046E|1400|S0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046E","1400","S0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046E","S0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300046E|1400|W0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046E","1400","W0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046E","W0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300046K MBZ|1400|F759","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046K MBZ","1400","F759","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300046K MBZ","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300046K MBZ|1400|XNM1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046K MBZ","1400","XNM1","DL","","2023","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230531","Kassel","0DD300046K MBZ","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046L|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046L","1400","XZM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046L","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047D|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047D","1400","XNM1","DL","","2024","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240820","Kassel","0DD300047D","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047D|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047D","1400","XNM3","DL","","2024","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240820","Kassel","0DD300047D","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300048B|1400|XDM1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048B","1400","XDM1","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250314","Kassel","0DD300048B","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300048C|1400|XNQA","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048C","1400","XNQA","DL","","2026","07","","11","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20251026","Kassel","0DD300048C","XNQA","2026-07-17 06:05:41.813636 UTC"
"0DD311159B    DRA|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B    DRA","1400","XNM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311159B    DRA","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B|1400|F4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B","1400","F4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159B","F4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046P|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046P","1400","S6M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046P","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD311158D|1400|S0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158D","1400","S0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158D","S0M6","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0340|1400|F4M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0340","1400","F4M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0340","F4M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159C|1400|F1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159C","1400","F1M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159C","F1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046K","1400","S6M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046K","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048D|1400|S1M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048D","1400","S1M1","DL","","2026","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250630","Kassel","0DD300048D","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B ANG|1400|S0M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD311159B ANG","1400","S0M1","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230321","Kassel","0DD311159B ANG","S0M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159D|1400|FBM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159D","1400","FBM1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159D","FBM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159D|1400|W0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159D","1400","W0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159D","W0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300040E|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040E","1400","XNM1","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300040E","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046J|1400|F1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046J","1400","F1M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046J","F1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046K MBZ|1400|XDM1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046K MBZ","1400","XDM1","DL","","2023","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230531","Kassel","0DD300046K MBZ","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046K MBZ|1400|XZM1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046K MBZ","1400","XZM1","DL","","2024","01","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230531","Kassel","0DD300046K MBZ","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047N|1400|F6M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047N","1400","F6M1","DL","","2024","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240710","Kassel","0DD300047N","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047P|1400|F6M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047P","1400","F6M1","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240614","Kassel","0DD300047P","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047T|1400|XZM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047T","1400","XZM1","DL","","2024","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240703","Kassel","0DD300047T","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B","1400","XNM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311159B","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046J|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046J","1400","D0M1","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046J","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|F759","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046K","1400","F759","DL","","2026","07","","1","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300046K","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300046P|1400|W0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046P","1400","W0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046P","W0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300047Q|1400|S6M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047Q","1400","S6M1","DL","","2024","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240524","Kassel","0DD300047Q","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047T|1400|XNM2","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047T","1400","XNM2","DL","","2024","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240703","Kassel","0DD300047T","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300048A|1400|XZM1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048A","1400","XZM1","DL","","2025","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250314","Kassel","0DD300048A","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300048C|1400|F6M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048C","1400","F6M1","DL","","2025","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250324","Kassel","0DD300048C","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0340|1400|S4M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0340","1400","S4M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0340","S4M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B    DRA|1400|FAM6","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD311159B    DRA","1400","FAM6","DL","","2025","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250508","Kassel","0DD311159B    DRA","FAM6","2026-07-17 06:05:41.813636 UTC"
"0DD311159B ANG|1400|S0M3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B ANG","1400","S0M3","DL","","2025","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221221","Kassel","0DD311159B ANG","S0M3","2026-07-17 06:05:41.813636 UTC"
"0DD311159B|1400|S4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B","1400","S4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159B","S4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046E|1400|F759","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046E","1400","F759","DL","","2026","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300046E","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300046G|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046G","1400","D0M1","DL","","2026","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046G","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|W0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046K","1400","W0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046K","W0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300046M|1400|FBM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046M","1400","FBM1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046M","FBM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047A|1400|XNM1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047A","1400","XNM1","DL","","2022","12","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221219","Kassel","0DD300047A","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047J|1400|XNM3","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047J","1400","XNM3","DL","","2024","09","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240103","Kassel","0DD300047J","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300048|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048","1400","XN12","DL","","2026","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240731","Kassel","0DD300048","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD311158B|1400|S6M1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD311158B","1400","S6M1","DL","","2026","07","","612","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158B","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD311158D|1400|F4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158D","1400","F4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158D","F4M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B|1400|F759","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B","1400","F759","DL","","2024","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20241026","Kassel","0DD311159B","F759","2026-07-17 06:05:41.813636 UTC"
"0DD311159C|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159C","1400","S6M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311159C","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300040D|1400|FBM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040D","1400","FBM1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040D","FBM1","2026-07-17 06:05:41.813636 UTC"
"0DD300040D|1400|S0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040D","1400","S0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040D","S0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300046J|1400|XNQA","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046J","1400","XNQA","DL","","2026","02","","1","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260219","Kassel","0DD300046J","XNQA","2026-07-17 06:05:41.813636 UTC"
"0DD300046J|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046J","1400","XZM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046J","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046L|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046L","1400","D0M1","DL","","2026","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046L","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046T|1400|F1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046T","1400","F1M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046T","F1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048B|1400|XNQA","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048B","1400","XNQA","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20251026","Kassel","0DD300048B","XNQA","2026-07-17 06:05:41.813636 UTC"
"0DD300046H|1400|S1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046H","1400","S1M1","DL","","2026","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046H","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|S0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046K","1400","S0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046K","S0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300046S|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046S","1400","XNM3","DL","","2025","06","","4","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046S","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300047M|1400|F6M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047M","1400","F6M1","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240614","Kassel","0DD300047M","F6M1","2026-07-17 06:05:41.813636 UTC"
