id,supplier,sku,expected_qty,received_qty,expected_date,warehouse,quality_status
PO-001730,SUP-141,CH-8180-1895,220,659,2026-07-31,WH-02,accepted
PO-001731,SUP-131,EL-3174-4595,155,85,2026-08-03,WH-01,accepted
PO-001732,SUP-036,EL-8262-1276,866,140,2026-08-05,WH-01,accepted
PO-001733,SUP-045,CH-7671-1510,672,871,2026-07-10,WH-01,accepted
PO-001734,SUP-157,CH-5179-4018,171,495,2026-07-27,WH-02,pending
PO-001735,SUP-024,PO-6643-236,638,96,2026-07-21,WH-01,pending
PO-001736,SUP-011,PO-7573-2133,706,837,2026-07-14,WH-01,accepted
PO-001737,SUP-093,FL-9938-4073,512,601,2026-07-26,WH-02,pending
PO-001738,SUP-175,PO-7390-370,904,711,2026-07-04,WH-02,partial
PO-001739,SUP-120,CH-1612-3317,557,332,2026-07-24,WH-01,accepted
PO-001740,SUP-188,EL-9942-1313,428,469,2026-07-28,WH-02,pending
PO-001741,SUP-031,EL-4396-163,158,465,2026-07-05,WH-02,pending
PO-001742,SUP-200,PO-4273-4364,443,300,2026-07-18,WH-01,accepted
PO-001743,SUP-159,IN-6507-3851,503,388,2026-07-06,WH-02,partial
PO-001744,SUP-076,FL-5928-1268,862,48,2026-07-06,WH-02,pending
PO-001745,SUP-180,CH-3722-3273,678,934,2026-07-24,WH-01,accepted
PO-001746,SUP-046,CH-4916-4627,79,877,2026-07-13,WH-01,accepted
PO-001747,SUP-046,FL-1904-250,148,635,2026-07-12,WH-01,accepted
PO-001748,SUP-073,EL-8299-4331,104,932,2026-07-15,WH-01,pending
PO-001749,SUP-183,FL-7695-099,842,286,2026-08-01,WH-02,pending
PO-001750,SUP-192,IN-3403-3892,206,742,2026-08-02,WH-01,pending
PO-001751,SUP-030,FL-4522-1804,890,437,2026-07-23,WH-01,accepted
PO-001752,SUP-002,PO-3295-4548,250,157,2026-07-30,WH-01,partial
PO-001753,SUP-079,EL-9971-1729,892,652,2026-07-13,WH-02,accepted
PO-001754,SUP-135,PO-1707-3192,713,818,2026-07-30,WH-02,accepted
PO-001755,SUP-162,CH-6927-4388,747,685,2026-07-08,WH-01,partial
PO-001756,SUP-055,IN-7197-061,368,958,2026-07-06,WH-01,partial
PO-001757,SUP-100,CH-1738-4282,930,771,2026-07-13,WH-02,pending
PO-001758,SUP-178,IN-8840-1308,580,65,2026-07-09,WH-01,pending
PO-001759,SUP-175,CH-7872-776,204,690,2026-07-21,WH-01,accepted
PO-001760,SUP-086,PO-9873-3796,276,474,2026-07-25,WH-02,partial
PO-001761,SUP-079,CH-8118-973,876,276,2026-07-25,WH-01,accepted
PO-001762,SUP-122,IN-6249-4851,794,898,2026-07-24,WH-02,accepted
PO-001763,SUP-178,EL-1415-705,286,36,2026-07-08,WH-02,partial
PO-001764,SUP-197,EL-2314-4814,102,977,2026-07-23,WH-01,pending
PO-001765,SUP-019,CH-7534-847,98,929,2026-08-07,WH-01,partial
PO-001766,SUP-161,IN-9922-4765,818,507,2026-07-24,WH-01,partial
PO-001767,SUP-149,FL-2066-3801,317,224,2026-07-11,WH-01,accepted
PO-001768,SUP-053,EL-8882-2652,167,468,2026-07-28,WH-01,accepted
PO-001769,SUP-135,FL-5601-4920,874,952,2026-07-09,WH-01,accepted
PO-001770,SUP-099,EL-2694-2689,241,528,2026-07-13,WH-01,partial
PO-001771,SUP-085,IN-5077-1279,404,839,2026-07-29,WH-02,accepted
PO-001772,SUP-057,FL-7551-4861,876,693,2026-08-01,WH-02,partial
PO-001773,SUP-142,FL-7978-4244,89,155,2026-07-08,WH-01,pending
PO-001774,SUP-061,PO-1416-998,791,554,2026-08-03,WH-01,accepted
PO-001775,SUP-195,CH-6296-4223,746,386,2026-07-25,WH-02,pending
PO-001776,SUP-008,CH-2644-287,326,377,2026-07-07,WH-02,accepted
PO-001777,SUP-112,PO-5971-2259,877,45,2026-07-30,WH-01,accepted
PO-001778,SUP-136,FL-2501-3098,700,829,2026-07-08,WH-02,accepted
PO-001779,SUP-125,CH-2075-1480,530,174,2026-07-10,WH-02,accepted
PO-001780,SUP-154,PO-8555-3266,237,685,2026-07-26,WH-02,pending
PO-001781,SUP-078,IN-3822-1994,740,452,2026-07-08,WH-01,partial
PO-001782,SUP-014,FL-4264-047,240,404,2026-07-22,WH-01,pending
PO-001783,SUP-072,EL-4293-4519,319,981,2026-07-19,WH-01,pending
PO-001784,SUP-026,IN-8117-3347,564,716,2026-07-17,WH-01,pending
PO-001785,SUP-124,EL-5641-2286,447,409,2026-07-27,WH-02,pending
PO-001786,SUP-045,CH-9803-640,609,661,2026-07-12,WH-02,partial
PO-001787,SUP-097,EL-1350-1432,880,656,2026-07-05,WH-02,partial
PO-001788,SUP-137,PO-4394-3541,385,741,2026-08-06,WH-01,partial
PO-001789,SUP-109,CH-8187-3817,186,658,2026-07-10,WH-02,partial
PO-001790,SUP-149,CH-3695-4144,538,890,2026-07-06,WH-01,accepted
PO-001791,SUP-147,PO-3658-4642,654,673,2026-08-01,WH-02,pending
PO-001792,SUP-068,CH-7906-2442,295,415,2026-07-08,WH-02,accepted
PO-001793,SUP-181,EL-4076-299,308,735,2026-07-13,WH-02,accepted
PO-001794,SUP-119,EL-8615-1657,812,686,2026-07-16,WH-01,accepted
PO-001795,SUP-184,FL-5336-2585,94,517,2026-07-13,WH-02,partial
PO-001796,SUP-014,CH-6081-4470,76,99,2026-07-14,WH-02,accepted
PO-001797,SUP-111,FL-5996-4956,519,928,2026-07-21,WH-02,pending
PO-001798,SUP-186,CH-8413-3600,660,623,2026-07-31,WH-02,pending
PO-001799,SUP-117,PO-4535-1578,596,92,2026-07-25,WH-01,accepted
PO-001800,SUP-095,CH-4828-3214,907,931,2026-07-24,WH-02,partial
PO-001801,SUP-171,FL-6633-2227,393,738,2026-08-06,WH-02,accepted
PO-001802,SUP-113,EL-2008-259,520,684,2026-08-01,WH-02,accepted
PO-001803,SUP-034,CH-8992-1851,685,613,2026-08-07,WH-01,accepted
PO-001804,SUP-044,PO-6331-2945,216,913,2026-07-25,WH-02,accepted
PO-001805,SUP-084,IN-3799-4888,952,431,2026-07-09,WH-02,partial
PO-001806,SUP-040,IN-5420-1764,122,685,2026-07-09,WH-01,accepted
PO-001807,SUP-184,IN-8004-4363,869,531,2026-07-28,WH-02,pending
PO-001808,SUP-091,EL-4772-692,335,873,2026-07-05,WH-01,partial
PO-001809,SUP-144,IN-1625-2174,622,837,2026-07-07,WH-01,partial
PO-001810,SUP-170,IN-8282-1459,598,591,2026-07-04,WH-01,accepted
PO-001811,SUP-129,EL-8199-2276,357,787,2026-07-31,WH-01,partial
PO-001812,SUP-121,CH-2401-2077,892,322,2026-07-07,WH-01,accepted
PO-001813,SUP-149,EL-2513-3602,172,979,2026-07-15,WH-01,partial
PO-001814,SUP-148,IN-2537-3094,354,395,2026-08-01,WH-02,accepted
PO-001815,SUP-039,FL-3707-162,847,52,2026-07-28,WH-01,partial
PO-001816,SUP-196,FL-6008-3358,887,882,2026-07-05,WH-01,partial
PO-001817,SUP-023,FL-4305-2343,702,503,2026-07-12,WH-01,partial
PO-001818,SUP-078,EL-2429-1030,535,256,2026-08-04,WH-01,partial
PO-001819,SUP-048,CH-8806-4138,325,874,2026-07-30,WH-02,partial
PO-001820,SUP-067,FL-5639-832,376,151,2026-07-16,WH-01,partial
PO-001821,SUP-075,IN-1775-313,461,514,2026-07-06,WH-02,accepted
PO-001822,SUP-038,EL-8254-579,463,527,2026-07-09,WH-02,accepted
PO-001823,SUP-155,IN-8429-3764,392,779,2026-07-12,WH-02,pending
PO-001824,SUP-014,EL-2574-2215,146,137,2026-07-12,WH-01,partial
PO-001825,SUP-074,EL-9765-2466,277,433,2026-07-25,WH-01,partial
PO-001826,SUP-094,CH-6872-1998,450,438,2026-07-28,WH-01,pending
PO-001827,SUP-106,CH-4683-3328,243,338,2026-08-06,WH-01,accepted
PO-001828,SUP-145,PO-2980-1477,895,108,2026-07-25,WH-02,accepted
PO-001829,SUP-025,EL-5860-4967,767,923,2026-08-05,WH-01,accepted
PO-001830,SUP-162,FL-7293-1794,852,835,2026-08-02,WH-02,partial
PO-001831,SUP-071,IN-4451-276,273,37,2026-08-03,WH-01,partial
PO-001832,SUP-011,EL-7170-4019,534,38,2026-07-27,WH-02,partial
PO-001833,SUP-083,FL-6064-1281,602,935,2026-07-18,WH-02,accepted
PO-001834,SUP-007,FL-9215-1492,937,300,2026-07-09,WH-02,partial
PO-001835,SUP-184,CH-3390-1486,791,773,2026-07-31,WH-01,pending
PO-001836,SUP-068,PO-3677-3842,182,331,2026-07-31,WH-01,accepted
PO-001837,SUP-014,CH-2165-3992,127,785,2026-07-20,WH-01,pending
PO-001838,SUP-075,EL-8113-4887,456,281,2026-07-11,WH-01,partial
PO-001839,SUP-076,EL-8268-2543,266,450,2026-07-10,WH-01,pending
PO-001840,SUP-171,FL-4799-129,476,394,2026-07-26,WH-02,accepted
PO-001841,SUP-051,FL-7996-4532,561,191,2026-07-19,WH-02,accepted
PO-001842,SUP-199,EL-3783-4534,104,273,2026-07-20,WH-02,accepted
PO-001843,SUP-094,CH-1101-094,285,811,2026-08-01,WH-02,accepted
PO-001844,SUP-001,CH-9338-4066,739,189,2026-07-28,WH-02,partial
PO-001845,SUP-002,FL-8967-746,72,45,2026-08-07,WH-02,pending
PO-001846,SUP-152,IN-2529-625,907,595,2026-07-30,WH-01,partial
PO-001847,SUP-139,FL-9285-1782,565,988,2026-07-04,WH-02,accepted
PO-001848,SUP-098,PO-1302-2055,722,69,2026-07-06,WH-02,accepted
PO-001849,SUP-067,EL-2043-1562,981,917,2026-07-28,WH-01,pending
PO-001850,SUP-116,EL-3636-3625,742,251,2026-07-13,WH-02,pending
PO-001851,SUP-096,EL-1361-1577,474,573,2026-07-20,WH-02,accepted
PO-001852,SUP-008,CH-5837-1462,615,134,2026-07-16,WH-01,accepted
PO-001853,SUP-039,CH-9211-2134,158,359,2026-07-10,WH-01,partial
PO-001854,SUP-079,CH-8208-934,68,363,2026-07-07,WH-02,accepted
PO-001855,SUP-139,CH-6512-2205,539,831,2026-07-20,WH-01,accepted
PO-001856,SUP-174,PO-9659-3880,782,240,2026-07-13,WH-02,pending
PO-001857,SUP-066,EL-6757-4588,870,589,2026-07-23,WH-02,partial
PO-001858,SUP-006,EL-6627-2938,412,796,2026-07-11,WH-01,accepted
PO-001859,SUP-181,IN-6251-2239,548,326,2026-08-01,WH-02,partial
PO-001860,SUP-094,FL-5847-1251,405,876,2026-07-12,WH-01,accepted
PO-001861,SUP-101,IN-7655-4820,940,940,2026-07-08,WH-02,accepted
PO-001862,SUP-094,FL-6039-3758,595,139,2026-07-12,WH-02,partial
PO-001863,SUP-002,CH-7171-430,523,613,2026-07-08,WH-02,accepted
PO-001864,SUP-071,PO-3261-4140,837,56,2026-07-08,WH-01,pending
PO-001865,SUP-143,PO-1397-1979,657,863,2026-07-16,WH-01,partial
PO-001866,SUP-183,EL-3771-1809,615,665,2026-08-06,WH-01,accepted
PO-001867,SUP-104,IN-5931-947,474,711,2026-07-16,WH-01,pending
PO-001868,SUP-005,EL-9646-1497,763,746,2026-07-04,WH-01,partial
PO-001869,SUP-145,PO-2503-351,397,472,2026-07-09,WH-02,accepted
PO-001870,SUP-094,CH-3285-1489,397,948,2026-07-30,WH-01,accepted
PO-001871,SUP-044,FL-9168-2009,635,409,2026-07-14,WH-02,pending
PO-001872,SUP-073,PO-5802-1225,651,734,2026-07-13,WH-01,pending
PO-001873,SUP-026,EL-2924-4963,76,509,2026-07-31,WH-02,pending
PO-001874,SUP-140,IN-8556-4425,611,271,2026-08-04,WH-01,accepted
PO-001875,SUP-173,IN-3695-4707,475,672,2026-08-06,WH-01,pending
PO-001876,SUP-157,FL-5505-4807,580,707,2026-07-14,WH-02,pending
PO-001877,SUP-196,CH-3729-2988,674,279,2026-07-04,WH-02,pending
PO-001878,SUP-180,EL-6750-4057,498,211,2026-07-19,WH-01,accepted
PO-001879,SUP-010,IN-2488-2545,423,94,2026-07-11,WH-02,accepted
PO-001880,SUP-117,IN-8158-3076,873,77,2026-07-31,WH-02,accepted
PO-001881,SUP-138,FL-1746-1085,532,61,2026-07-10,WH-02,accepted
PO-001882,SUP-123,IN-1047-161,952,748,2026-07-24,WH-01,partial
PO-001883,SUP-193,PO-8696-4229,252,855,2026-08-06,WH-01,pending
PO-001884,SUP-098,PO-3109-3727,723,840,2026-07-30,WH-01,accepted
PO-001885,SUP-123,FL-9657-2393,336,43,2026-07-04,WH-01,accepted
PO-001886,SUP-037,EL-8780-074,229,545,2026-07-09,WH-02,accepted
PO-001887,SUP-071,FL-9685-1932,312,972,2026-07-08,WH-02,accepted
PO-001888,SUP-071,FL-4313-1899,117,723,2026-07-27,WH-02,partial
PO-001889,SUP-022,FL-3715-542,700,582,2026-07-20,WH-01,accepted
PO-001890,SUP-054,CH-2857-4718,204,326,2026-07-16,WH-02,partial
PO-001891,SUP-177,EL-4039-802,596,806,2026-08-01,WH-01,pending
PO-001892,SUP-186,FL-9351-1569,780,295,2026-07-22,WH-01,pending
PO-001893,SUP-154,FL-3028-4847,516,877,2026-08-01,WH-01,accepted
PO-001894,SUP-064,PO-4763-3089,520,424,2026-07-16,WH-02,accepted
PO-001895,SUP-043,PO-9113-1300,864,623,2026-07-18,WH-02,partial
PO-001896,SUP-088,EL-5032-3219,650,599,2026-08-02,WH-02,accepted
PO-001897,SUP-185,EL-4370-307,739,663,2026-07-16,WH-01,accepted
PO-001898,SUP-092,CH-8208-934,331,638,2026-07-11,WH-01,pending
PO-001899,SUP-044,FL-8851-4857,306,234,2026-07-08,WH-01,partial
PO-001900,SUP-011,IN-3721-3662,873,634,2026-07-29,WH-01,pending
PO-001901,SUP-021,CH-4078-808,111,854,2026-07-22,WH-02,accepted
PO-001902,SUP-189,CH-1388-4982,141,570,2026-08-02,WH-02,pending
PO-001903,SUP-187,FL-1130-2064,437,499,2026-07-31,WH-01,accepted
PO-001904,SUP-085,CH-3169-4634,819,943,2026-08-02,WH-01,partial
PO-001905,SUP-044,IN-2379-1934,843,933,2026-07-09,WH-01,pending
PO-001906,SUP-184,FL-8559-1115,619,175,2026-07-16,WH-01,pending
PO-001907,SUP-014,PO-7587-1650,404,122,2026-07-25,WH-02,accepted
PO-001908,SUP-009,EL-5603-4806,788,367,2026-07-10,WH-02,accepted
PO-001909,SUP-005,IN-3965-591,519,544,2026-07-06,WH-01,accepted
PO-001910,SUP-160,CH-7780-1598,176,336,2026-07-25,WH-01,accepted
PO-001911,SUP-099,CH-7751-3261,866,524,2026-07-26,WH-01,accepted
PO-001912,SUP-025,IN-4373-3777,528,275,2026-07-15,WH-01,accepted
PO-001913,SUP-147,CH-2648-2715,565,935,2026-07-07,WH-01,partial
PO-001914,SUP-031,PO-9228-2475,209,575,2026-07-15,WH-02,pending
PO-001915,SUP-200,CH-4002-3161,233,569,2026-07-12,WH-01,accepted
PO-001916,SUP-180,PO-1846-1001,910,493,2026-07-09,WH-01,pending
PO-001917,SUP-045,CH-4302-3171,289,927,2026-07-10,WH-01,accepted
PO-001918,SUP-042,CH-9983-2915,673,376,2026-07-31,WH-02,accepted
PO-001919,SUP-192,PO-8933-2337,540,377,2026-08-07,WH-02,accepted
PO-001920,SUP-147,EL-3227-4791,742,454,2026-07-17,WH-02,accepted
PO-001921,SUP-135,CH-6340-4009,650,486,2026-07-23,WH-02,accepted
PO-001922,SUP-038,IN-3372-2288,101,289,2026-07-23,WH-02,accepted
PO-001923,SUP-115,EL-9954-882,512,926,2026-07-11,WH-01,accepted
PO-001924,SUP-064,PO-3016-1663,927,821,2026-07-29,WH-01,pending
PO-001925,SUP-089,EL-1404-3606,399,512,2026-08-06,WH-01,accepted
PO-001926,SUP-198,CH-7017-4346,718,930,2026-07-09,WH-01,accepted
PO-001927,SUP-028,CH-3549-2572,219,966,2026-08-07,WH-01,pending
PO-001928,SUP-100,CH-4285-3499,124,422,2026-07-29,WH-01,accepted
PO-001929,SUP-060,EL-6137-2357,501,854,2026-08-06,WH-02,accepted
PO-001930,SUP-088,IN-4736-3327,977,60,2026-07-22,WH-01,partial
PO-001931,SUP-008,PO-8159-613,450,676,2026-07-27,WH-01,accepted
PO-001932,SUP-084,CH-4425-1968,928,254,2026-07-25,WH-02,partial
PO-001933,SUP-057,CH-1646-698,464,243,2026-07-13,WH-02,partial
PO-001934,SUP-053,IN-4753-2563,370,50,2026-08-07,WH-01,accepted
PO-001935,SUP-125,IN-3903-3216,80,350,2026-08-03,WH-01,accepted
PO-001936,SUP-058,CH-1163-1418,121,289,2026-07-24,WH-02,accepted
PO-001937,SUP-076,EL-6910-3283,260,721,2026-07-13,WH-02,pending
PO-001938,SUP-073,IN-5169-1858,256,586,2026-07-15,WH-01,accepted
PO-001939,SUP-040,EL-5100-1545,407,304,2026-07-09,WH-02,accepted
PO-001940,SUP-152,FL-8087-193,681,551,2026-08-05,WH-02,accepted
PO-001941,SUP-091,EL-9661-1503,786,705,2026-08-02,WH-02,pending
PO-001942,SUP-049,CH-9763-1288,761,574,2026-07-04,WH-02,accepted
PO-001943,SUP-154,IN-6115-2782,502,443,2026-07-22,WH-02,accepted
PO-001944,SUP-068,FL-8467-633,443,936,2026-08-01,WH-01,partial
PO-001945,SUP-105,FL-9304-2346,385,258,2026-07-21,WH-02,accepted
PO-001946,SUP-135,EL-8890-4878,120,473,2026-07-25,WH-02,partial
PO-001947,SUP-170,CH-2440-676,466,949,2026-07-14,WH-01,accepted
PO-001948,SUP-027,IN-1698-3781,481,711,2026-07-13,WH-01,accepted
PO-001949,SUP-187,FL-3264-3914,744,569,2026-07-26,WH-02,accepted
PO-001950,SUP-194,IN-2393-2490,643,284,2026-07-18,WH-01,partial
PO-001951,SUP-063,EL-3702-631,843,579,2026-07-12,WH-02,pending
PO-001952,SUP-159,CH-3051-533,423,79,2026-07-24,WH-02,accepted
PO-001953,SUP-156,IN-2765-4037,300,243,2026-07-14,WH-02,partial
PO-001954,SUP-173,IN-8765-2644,733,150,2026-07-26,WH-01,accepted
PO-001955,SUP-188,IN-5600-3944,639,799,2026-07-27,WH-02,pending
PO-001956,SUP-119,EL-4983-4614,702,166,2026-08-05,WH-01,partial
PO-001957,SUP-083,PO-4501-607,561,872,2026-07-22,WH-01,accepted
PO-001958,SUP-056,PO-4712-2744,673,477,2026-07-30,WH-01,accepted
PO-001959,SUP-111,PO-5462-3535,993,687,2026-07-12,WH-02,pending
PO-001960,SUP-087,EL-7762-4101,297,808,2026-07-12,WH-01,partial
PO-001961,SUP-106,EL-7741-3635,797,75,2026-07-28,WH-01,partial
PO-001962,SUP-129,EL-3141-1753,666,422,2026-07-10,WH-02,pending
PO-001963,SUP-067,PO-4099-2505,372,563,2026-08-05,WH-01,partial
PO-001964,SUP-025,PO-3391-4812,582,54,2026-07-24,WH-02,pending
PO-001965,SUP-084,PO-8456-4870,163,913,2026-07-11,WH-01,pending
PO-001966,SUP-118,PO-7068-2411,527,786,2026-08-01,WH-01,pending
PO-001967,SUP-109,EL-4636-195,577,619,2026-07-18,WH-01,accepted
PO-001968,SUP-003,CH-2601-4530,578,752,2026-07-17,WH-01,partial
PO-001969,SUP-013,IN-8440-4866,579,248,2026-07-27,WH-02,pending
PO-001970,SUP-014,EL-2313-4693,236,252,2026-07-24,WH-02,accepted
PO-001971,SUP-170,FL-3462-1295,372,811,2026-07-19,WH-02,pending
PO-001972,SUP-021,FL-2126-3164,572,780,2026-07-21,WH-01,accepted
PO-001973,SUP-118,EL-6116-3486,443,813,2026-07-11,WH-02,pending
PO-001974,SUP-110,FL-7179-3402,832,854,2026-08-03,WH-02,pending
PO-001975,SUP-063,EL-8299-4331,747,772,2026-07-11,WH-02,partial
PO-001976,SUP-120,IN-7487-3224,950,651,2026-07-25,WH-02,pending
PO-001977,SUP-005,PO-1458-662,203,268,2026-07-29,WH-01,partial
PO-001978,SUP-105,IN-2810-1572,798,172,2026-07-06,WH-02,accepted
PO-001979,SUP-014,IN-5931-947,836,855,2026-07-11,WH-01,accepted
PO-001980,SUP-114,CH-7872-776,988,581,2026-07-25,WH-02,accepted
PO-001981,SUP-135,EL-7108-837,884,740,2026-07-12,WH-02,accepted
PO-001982,SUP-080,CH-6111-4058,293,239,2026-07-06,WH-02,partial
PO-001983,SUP-176,PO-9887-384,622,317,2026-08-07,WH-01,partial
PO-001984,SUP-068,PO-5997-3607,790,821,2026-07-23,WH-01,accepted
PO-001985,SUP-057,IN-3699-2281,542,430,2026-07-12,WH-02,pending
PO-001986,SUP-199,FL-1128-4247,891,701,2026-07-25,WH-02,partial
PO-001987,SUP-196,PO-4127-1714,529,461,2026-07-05,WH-02,pending
PO-001988,SUP-061,EL-6898-1270,169,278,2026-08-07,WH-02,pending
PO-001989,SUP-049,CH-4202-224,386,581,2026-08-02,WH-01,accepted
PO-001990,SUP-178,EL-6626-1106,443,569,2026-07-06,WH-02,accepted
PO-001991,SUP-115,PO-6913-2597,752,511,2026-07-06,WH-02,accepted
PO-001992,SUP-156,EL-7061-4808,783,495,2026-07-04,WH-02,pending
PO-001993,SUP-039,CH-1498-1561,615,815,2026-07-26,WH-02,pending
PO-001994,SUP-119,EL-6389-3462,506,876,2026-07-28,WH-02,pending
PO-001995,SUP-195,IN-8216-1772,862,565,2026-07-05,WH-02,accepted
PO-001996,SUP-004,EL-9845-2601,371,699,2026-07-14,WH-02,pending
PO-001997,SUP-052,IN-6287-1750,920,161,2026-08-05,WH-02,pending
PO-001998,SUP-047,IN-2751-2640,505,314,2026-07-21,WH-02,accepted
PO-001999,SUP-097,PO-4954-1355,150,706,2026-07-04,WH-02,accepted
PO-002000,SUP-020,IN-5214-3775,107,779,2026-07-21,WH-01,pending
