id,supplier,location,overdue_hours
KLT-004903,SUP-123,WH-02,0
KLT-004904,SUP-085,Supplier,0
KLT-004905,SUP-183,Carrier,0
KLT-004906,SUP-043,Supplier,0
KLT-004907,SUP-143,Carrier,0
KLT-004908,SUP-168,Carrier,0
KLT-004909,SUP-041,Carrier,0
KLT-004910,SUP-073,Supplier,0
KLT-004911,SUP-129,Carrier,0
KLT-004912,SUP-014,Supplier,0
KLT-004913,SUP-109,WH-01,0
KLT-004914,SUP-153,Carrier,0
KLT-004915,SUP-100,WH-02,0
KLT-004916,SUP-020,Supplier,0
KLT-004917,SUP-043,Supplier,0
KLT-004918,SUP-030,Supplier,0
KLT-004919,SUP-085,WH-02,0
KLT-004920,SUP-065,WH-01,0
KLT-004921,SUP-085,Supplier,0
KLT-004922,SUP-040,Supplier,0
KLT-004923,SUP-135,Supplier,0
KLT-004924,SUP-089,Carrier,0
KLT-004925,SUP-175,Carrier,0
KLT-004926,SUP-186,WH-01,0
KLT-004927,SUP-006,Carrier,0
KLT-004928,SUP-068,WH-02,0
KLT-004929,SUP-153,WH-01,0
KLT-004930,SUP-020,Carrier,0
KLT-004931,SUP-135,WH-02,0
KLT-004932,SUP-127,Supplier,0
KLT-004933,SUP-156,WH-01,0
KLT-004934,SUP-094,WH-01,0
KLT-004935,SUP-029,WH-01,0
KLT-004936,SUP-039,WH-02,0
KLT-004937,SUP-119,WH-01,0
KLT-004938,SUP-005,WH-02,0
KLT-004939,SUP-161,WH-02,0
KLT-004940,SUP-133,Supplier,0
KLT-004941,SUP-119,Carrier,0
KLT-004942,SUP-005,WH-02,0
KLT-004943,SUP-014,Supplier,0
KLT-004944,SUP-036,WH-01,0
KLT-004945,SUP-115,WH-01,0
KLT-004946,SUP-090,Carrier,0
KLT-004947,SUP-180,WH-02,0
KLT-004948,SUP-110,WH-01,0
KLT-004949,SUP-052,Supplier,0
KLT-004950,SUP-157,WH-02,0
KLT-004951,SUP-170,Carrier,0
KLT-004952,SUP-030,WH-01,0
KLT-004953,SUP-113,WH-01,0
KLT-004954,SUP-127,Carrier,0
KLT-004955,SUP-181,Carrier,0
KLT-004956,SUP-011,WH-02,0
KLT-004957,SUP-103,WH-02,0
KLT-004958,SUP-027,Supplier,0
KLT-004959,SUP-104,WH-02,0
KLT-004960,SUP-088,Carrier,0
KLT-004961,SUP-080,Carrier,0
KLT-004962,SUP-111,WH-01,0
KLT-004963,SUP-121,WH-02,0
KLT-004964,SUP-117,Carrier,0
KLT-004965,SUP-045,WH-02,0
KLT-004966,SUP-094,WH-02,0
KLT-004967,SUP-159,WH-01,0
KLT-004968,SUP-076,WH-01,0
KLT-004969,SUP-098,WH-02,0
KLT-004970,SUP-002,WH-01,0
KLT-004971,SUP-009,Carrier,0
KLT-004972,SUP-194,WH-01,0
KLT-004973,SUP-194,Supplier,0
KLT-004974,SUP-072,WH-01,0
KLT-004975,SUP-039,Supplier,0
KLT-004976,SUP-023,Carrier,0
KLT-004977,SUP-090,WH-02,0
KLT-004978,SUP-136,Carrier,0
KLT-004979,SUP-128,WH-02,0
KLT-004980,SUP-003,WH-01,0
KLT-004981,SUP-143,WH-02,0
KLT-004982,SUP-164,Supplier,0
KLT-004983,SUP-090,WH-02,0
KLT-004984,SUP-195,Supplier,0
KLT-004985,SUP-011,Carrier,0
KLT-004986,SUP-030,Supplier,0
KLT-004987,SUP-058,Carrier,0
KLT-004988,SUP-150,WH-02,0
KLT-004989,SUP-066,Supplier,0
KLT-004990,SUP-149,WH-01,0
KLT-004991,SUP-078,Supplier,0
KLT-004992,SUP-097,WH-01,0
KLT-004993,SUP-125,Supplier,0
KLT-004994,SUP-080,Supplier,0
KLT-004995,SUP-189,Supplier,0
KLT-004996,SUP-029,WH-02,0
KLT-004997,SUP-119,Carrier,0
KLT-004998,SUP-028,Carrier,0
KLT-004999,SUP-120,WH-02,0
KLT-005000,SUP-068,WH-02,0
KLT-005001,SUP-194,WH-01,0
KLT-005002,SUP-168,Carrier,0
KLT-005003,SUP-009,WH-02,0
KLT-005004,SUP-053,Carrier,0
KLT-005005,SUP-110,Supplier,0
KLT-005006,SUP-086,Carrier,0
KLT-005007,SUP-051,WH-01,0
KLT-005008,SUP-039,Supplier,0
KLT-005009,SUP-040,WH-01,0
KLT-005010,SUP-146,WH-01,0
KLT-005011,SUP-105,Supplier,0
KLT-005012,SUP-141,Supplier,0
KLT-005013,SUP-132,WH-02,0
KLT-005014,SUP-113,WH-02,0
KLT-005015,SUP-162,WH-01,0
KLT-005016,SUP-161,Supplier,0
KLT-005017,SUP-178,WH-01,0
KLT-005018,SUP-177,WH-02,0
KLT-005019,SUP-143,WH-02,0
KLT-005020,SUP-037,Supplier,0
KLT-005021,SUP-119,Supplier,0
KLT-005022,SUP-136,Carrier,0
KLT-005023,SUP-163,WH-02,0
KLT-005024,SUP-025,WH-02,0
KLT-005025,SUP-200,Supplier,0
KLT-005026,SUP-002,WH-01,0
KLT-005027,SUP-141,WH-02,0
KLT-005028,SUP-190,WH-01,0
KLT-005029,SUP-032,Supplier,0
KLT-005030,SUP-037,Carrier,0
KLT-005031,SUP-149,Carrier,0
KLT-005032,SUP-069,Carrier,0
KLT-005033,SUP-100,Supplier,0
KLT-005034,SUP-165,WH-02,0
KLT-005035,SUP-058,WH-02,0
KLT-005036,SUP-144,Carrier,0
KLT-005037,SUP-181,Supplier,0
KLT-005038,SUP-023,WH-01,0
KLT-005039,SUP-160,WH-01,0
KLT-005040,SUP-024,Supplier,0
KLT-005041,SUP-009,Supplier,0
KLT-005042,SUP-090,WH-01,0
KLT-005043,SUP-149,Supplier,0
KLT-005044,SUP-039,Carrier,0
KLT-005045,SUP-179,WH-02,0
KLT-005046,SUP-003,Carrier,0
KLT-005047,SUP-130,WH-02,0
KLT-005048,SUP-104,WH-02,0
KLT-005049,SUP-075,Carrier,0
KLT-005050,SUP-076,WH-02,0
KLT-005051,SUP-088,Supplier,0
KLT-005052,SUP-012,WH-02,0
KLT-005053,SUP-157,Carrier,0
KLT-005054,SUP-091,WH-01,0
KLT-005055,SUP-094,WH-01,0
KLT-005056,SUP-120,WH-02,0
KLT-005057,SUP-045,WH-02,0
KLT-005058,SUP-102,WH-02,0
KLT-005059,SUP-010,WH-02,0
KLT-005060,SUP-078,Carrier,0
KLT-005061,SUP-195,WH-01,0
KLT-005062,SUP-016,Carrier,0
KLT-005063,SUP-059,WH-01,0
KLT-005064,SUP-084,WH-01,0
KLT-005065,SUP-150,WH-02,0
KLT-005066,SUP-051,WH-01,0
KLT-005067,SUP-183,WH-02,0
KLT-005068,SUP-055,WH-02,0
KLT-005069,SUP-005,WH-02,0
KLT-005070,SUP-077,WH-02,0
KLT-005071,SUP-073,WH-02,0
KLT-005072,SUP-071,Carrier,0
KLT-005073,SUP-047,WH-02,0
KLT-005074,SUP-153,Supplier,0
KLT-005075,SUP-157,WH-01,0
KLT-005076,SUP-195,Carrier,0
KLT-005077,SUP-064,WH-02,0
KLT-005078,SUP-164,WH-01,0
KLT-005079,SUP-059,Supplier,0
KLT-005080,SUP-180,Supplier,0
KLT-005081,SUP-124,Carrier,0
KLT-005082,SUP-110,WH-01,0
KLT-005083,SUP-082,Supplier,0
KLT-005084,SUP-092,Carrier,0
KLT-005085,SUP-076,Carrier,0
KLT-005086,SUP-109,Supplier,0
KLT-005087,SUP-108,WH-02,0
KLT-005088,SUP-167,WH-02,0
KLT-005089,SUP-039,Carrier,0
KLT-005090,SUP-023,WH-02,0
KLT-005091,SUP-144,WH-02,0
KLT-005092,SUP-145,WH-02,0
KLT-005093,SUP-153,Carrier,0
KLT-005094,SUP-002,Carrier,0
KLT-005095,SUP-071,WH-02,0
KLT-005096,SUP-015,WH-01,0
KLT-005097,SUP-168,WH-01,0
KLT-005098,SUP-018,WH-01,0
KLT-005099,SUP-052,Supplier,0
KLT-005100,SUP-131,Carrier,0
KLT-005101,SUP-120,Carrier,0
KLT-005102,SUP-017,WH-02,0
KLT-005103,SUP-055,WH-01,0
KLT-005104,SUP-055,WH-01,0
KLT-005105,SUP-034,Supplier,0
KLT-005106,SUP-041,WH-01,0
KLT-005107,SUP-115,WH-02,0
KLT-005108,SUP-164,Carrier,0
KLT-005109,SUP-088,Carrier,0
KLT-005110,SUP-028,Supplier,0
KLT-005111,SUP-113,WH-02,0
KLT-005112,SUP-110,WH-02,0
KLT-005113,SUP-106,Carrier,0
KLT-005114,SUP-124,WH-01,0
KLT-005115,SUP-017,Carrier,0
KLT-005116,SUP-008,WH-01,0
KLT-005117,SUP-180,Supplier,0
KLT-005118,SUP-093,WH-01,0
KLT-005119,SUP-152,WH-01,0
KLT-005120,SUP-060,WH-02,0
KLT-005121,SUP-061,Carrier,0
KLT-005122,SUP-108,Carrier,0
KLT-005123,SUP-157,WH-02,0
KLT-005124,SUP-167,Supplier,0
KLT-005125,SUP-159,WH-02,0
KLT-005126,SUP-087,WH-02,0
KLT-005127,SUP-137,WH-02,0
KLT-005128,SUP-177,Carrier,0
KLT-005129,SUP-034,WH-02,0
KLT-005130,SUP-012,Supplier,0
KLT-005131,SUP-075,Carrier,0
KLT-005132,SUP-194,Supplier,0
KLT-005133,SUP-017,WH-01,0
KLT-005134,SUP-108,WH-01,0
KLT-005135,SUP-161,Supplier,0
KLT-005136,SUP-183,Carrier,0
KLT-005137,SUP-195,Carrier,0
KLT-005138,SUP-141,Supplier,0
KLT-005139,SUP-092,Carrier,0
KLT-005140,SUP-043,WH-01,0
KLT-005141,SUP-077,WH-02,0
KLT-005142,SUP-011,WH-01,0
KLT-005143,SUP-048,WH-01,0
KLT-005144,SUP-007,WH-02,0
KLT-005145,SUP-143,Supplier,0
KLT-005146,SUP-182,WH-02,0
KLT-005147,SUP-113,Carrier,0
KLT-005148,SUP-030,WH-01,0
KLT-005149,SUP-035,Supplier,0
KLT-005150,SUP-199,Carrier,0
KLT-005151,SUP-012,WH-02,0
KLT-005152,SUP-074,Supplier,0
KLT-005153,SUP-006,Supplier,0
KLT-005154,SUP-150,WH-01,0
KLT-005155,SUP-165,WH-01,0
KLT-005156,SUP-097,Carrier,0
KLT-005157,SUP-154,WH-02,0
KLT-005158,SUP-054,WH-01,0
KLT-005159,SUP-174,WH-02,0
KLT-005160,SUP-005,WH-02,0
KLT-005161,SUP-013,Supplier,0
KLT-005162,SUP-028,Carrier,0
KLT-005163,SUP-054,WH-01,0
KLT-005164,SUP-161,WH-01,0
KLT-005165,SUP-037,Supplier,0
KLT-005166,SUP-109,WH-02,0
KLT-005167,SUP-102,Supplier,0
KLT-005168,SUP-053,WH-01,0
KLT-005169,SUP-058,WH-01,0
KLT-005170,SUP-146,Supplier,0
KLT-005171,SUP-029,WH-02,0
KLT-005172,SUP-138,WH-01,0
KLT-005173,SUP-057,Carrier,0
KLT-005174,SUP-184,WH-01,0
KLT-005175,SUP-034,WH-01,0
KLT-005176,SUP-149,WH-02,0
KLT-005177,SUP-075,Supplier,0
KLT-005178,SUP-184,WH-01,0
KLT-005179,SUP-167,Supplier,0
KLT-005180,SUP-109,WH-02,0
KLT-005181,SUP-007,Supplier,0
KLT-005182,SUP-029,Carrier,0
KLT-005183,SUP-094,Supplier,0
KLT-005184,SUP-096,WH-02,0
KLT-005185,SUP-081,WH-01,0
KLT-005186,SUP-107,WH-02,0
KLT-005187,SUP-055,Carrier,0
KLT-005188,SUP-163,WH-01,0
KLT-005189,SUP-158,WH-02,0
KLT-005190,SUP-139,Supplier,0
KLT-005191,SUP-106,WH-02,0
KLT-005192,SUP-189,WH-01,0
KLT-005193,SUP-026,Carrier,0
KLT-005194,SUP-187,Supplier,0
KLT-005195,SUP-013,Carrier,0
KLT-005196,SUP-111,Supplier,0
KLT-005197,SUP-100,WH-01,0
KLT-005198,SUP-107,Carrier,0
KLT-005199,SUP-178,WH-01,0
KLT-005200,SUP-189,Carrier,0
KLT-005201,SUP-037,WH-01,0
KLT-005202,SUP-189,WH-02,0
KLT-005203,SUP-177,WH-02,0
KLT-005204,SUP-126,WH-02,0
KLT-005205,SUP-016,Carrier,0
KLT-005206,SUP-118,WH-01,0
KLT-005207,SUP-188,Supplier,0
KLT-005208,SUP-144,Supplier,0
KLT-005209,SUP-023,WH-01,0
KLT-005210,SUP-128,Supplier,0
KLT-005211,SUP-054,WH-01,0
KLT-005212,SUP-010,WH-01,0
KLT-005213,SUP-144,Supplier,0
KLT-005214,SUP-134,Carrier,0
KLT-005215,SUP-022,WH-01,0
KLT-005216,SUP-107,Supplier,0
KLT-005217,SUP-166,WH-01,0
KLT-005218,SUP-168,Carrier,0
KLT-005219,SUP-035,WH-01,0
KLT-005220,SUP-141,WH-01,0
KLT-005221,SUP-145,WH-02,0
KLT-005222,SUP-005,WH-02,0
KLT-005223,SUP-058,Carrier,0
KLT-005224,SUP-133,Supplier,0
KLT-005225,SUP-148,Supplier,0
KLT-005226,SUP-183,Carrier,0
KLT-005227,SUP-101,Carrier,0
KLT-005228,SUP-115,Supplier,0
KLT-005229,SUP-079,Supplier,0
KLT-005230,SUP-100,WH-01,0
KLT-005231,SUP-042,WH-01,0
KLT-005232,SUP-056,Carrier,0
KLT-005233,SUP-173,WH-01,0
KLT-005234,SUP-007,Supplier,0
KLT-005235,SUP-067,WH-02,0
KLT-005236,SUP-020,WH-02,0
KLT-005237,SUP-018,Carrier,0
KLT-005238,SUP-156,Supplier,0
KLT-005239,SUP-165,WH-01,0
KLT-005240,SUP-130,WH-01,0
KLT-005241,SUP-152,WH-02,0
KLT-005242,SUP-111,Carrier,0
KLT-005243,SUP-070,WH-02,0
KLT-005244,SUP-086,Supplier,0
KLT-005245,SUP-055,WH-02,0
KLT-005246,SUP-077,WH-02,0
KLT-005247,SUP-065,Carrier,0
KLT-005248,SUP-007,Supplier,0
KLT-005249,SUP-185,Supplier,0
KLT-005250,SUP-039,WH-02,0
KLT-005251,SUP-095,Supplier,0
KLT-005252,SUP-078,WH-01,0
KLT-005253,SUP-099,Supplier,0
KLT-005254,SUP-083,WH-02,0
KLT-005255,SUP-070,Carrier,0
KLT-005256,SUP-166,WH-02,0
KLT-005257,SUP-166,WH-01,0
KLT-005258,SUP-065,Supplier,0
KLT-005259,SUP-110,WH-01,0
KLT-005260,SUP-182,Carrier,0
KLT-005261,SUP-082,Carrier,0
KLT-005262,SUP-092,Carrier,0
KLT-005263,SUP-032,WH-02,0
KLT-005264,SUP-099,WH-02,0
KLT-005265,SUP-036,Carrier,0
KLT-005266,SUP-101,Supplier,0
KLT-005267,SUP-102,WH-02,0
KLT-005268,SUP-188,Supplier,0
KLT-005269,SUP-065,WH-02,0
KLT-005270,SUP-098,Supplier,0
KLT-005271,SUP-098,WH-02,0
KLT-005272,SUP-193,WH-01,0
KLT-005273,SUP-198,Carrier,0
KLT-005274,SUP-035,WH-01,0
KLT-005275,SUP-173,Supplier,0
KLT-005276,SUP-064,Carrier,0
KLT-005277,SUP-116,WH-02,0
KLT-005278,SUP-138,WH-02,0
KLT-005279,SUP-126,Carrier,0
KLT-005280,SUP-047,WH-02,0
KLT-005281,SUP-058,WH-02,0
KLT-005282,SUP-176,Supplier,0
KLT-005283,SUP-191,Supplier,0
KLT-005284,SUP-182,WH-02,0
KLT-005285,SUP-063,Carrier,0
KLT-005286,SUP-065,WH-01,0
KLT-005287,SUP-151,Carrier,0
KLT-005288,SUP-088,WH-02,0
KLT-005289,SUP-187,WH-01,0
KLT-005290,SUP-044,WH-02,0
KLT-005291,SUP-025,Supplier,0
KLT-005292,SUP-044,WH-01,0
KLT-005293,SUP-023,Supplier,0
KLT-005294,SUP-109,Supplier,0
KLT-005295,SUP-130,Carrier,0
KLT-005296,SUP-136,Supplier,0
KLT-005297,SUP-068,Supplier,0
KLT-005298,SUP-158,WH-01,0
KLT-005299,SUP-195,Supplier,0
KLT-005300,SUP-166,Carrier,0
KLT-005301,SUP-029,WH-02,0
KLT-005302,SUP-177,WH-02,0
KLT-005303,SUP-024,Supplier,0
KLT-005304,SUP-103,Supplier,0
KLT-005305,SUP-166,WH-02,0
KLT-005306,SUP-154,WH-01,0
KLT-005307,SUP-035,WH-01,0
KLT-005308,SUP-113,Supplier,0
KLT-005309,SUP-193,WH-02,0
KLT-005310,SUP-001,Supplier,0
KLT-005311,SUP-069,WH-01,0
KLT-005312,SUP-113,WH-02,0
KLT-005313,SUP-013,WH-02,0
KLT-005314,SUP-151,WH-01,0
KLT-005315,SUP-021,Supplier,0
KLT-005316,SUP-057,WH-01,0
KLT-005317,SUP-034,WH-02,0
KLT-005318,SUP-123,WH-01,0
KLT-005319,SUP-184,WH-02,0
KLT-005320,SUP-155,Carrier,0
KLT-005321,SUP-152,WH-02,0
KLT-005322,SUP-060,Carrier,0
KLT-005323,SUP-090,Supplier,0
KLT-005324,SUP-002,WH-02,0
KLT-005325,SUP-130,WH-02,0
KLT-005326,SUP-113,WH-01,0
KLT-005327,SUP-021,WH-01,0
KLT-005328,SUP-060,Carrier,0
KLT-005329,SUP-104,WH-01,0
KLT-005330,SUP-060,Supplier,0
KLT-005331,SUP-010,WH-02,0
KLT-005332,SUP-187,Carrier,0
KLT-005333,SUP-138,Carrier,0
KLT-005334,SUP-083,Carrier,0
KLT-005335,SUP-184,Supplier,0
KLT-005336,SUP-148,Carrier,0
KLT-005337,SUP-005,Carrier,0
KLT-005338,SUP-104,Supplier,0
KLT-005339,SUP-009,Supplier,0
KLT-005340,SUP-162,Carrier,0
KLT-005341,SUP-172,WH-01,0
KLT-005342,SUP-110,Supplier,0
KLT-005343,SUP-163,WH-02,0
KLT-005344,SUP-116,Carrier,0
KLT-005345,SUP-182,WH-01,0
KLT-005346,SUP-063,Supplier,0
KLT-005347,SUP-070,Supplier,0
KLT-005348,SUP-120,WH-01,0
KLT-005349,SUP-017,WH-01,0
KLT-005350,SUP-095,WH-02,0
KLT-005351,SUP-080,WH-01,0
KLT-005352,SUP-180,Supplier,0
KLT-005353,SUP-164,Supplier,0
KLT-005354,SUP-001,WH-01,0
KLT-005355,SUP-190,WH-02,0
KLT-005356,SUP-076,Carrier,0
KLT-005357,SUP-109,WH-01,0
KLT-005358,SUP-126,Carrier,0
KLT-005359,SUP-162,WH-02,0
KLT-005360,SUP-053,Carrier,0
KLT-005361,SUP-055,WH-01,0
KLT-005362,SUP-149,WH-02,0
KLT-005363,SUP-163,Supplier,0
KLT-005364,SUP-080,Carrier,0
KLT-005365,SUP-028,Supplier,0
KLT-005366,SUP-067,WH-02,0
KLT-005367,SUP-013,Supplier,0
KLT-005368,SUP-030,WH-01,0
KLT-005369,SUP-157,Carrier,0
KLT-005370,SUP-008,WH-01,0
KLT-005371,SUP-106,Carrier,0
KLT-005372,SUP-005,Carrier,0
KLT-005373,SUP-155,WH-01,0
KLT-005374,SUP-178,WH-02,0
KLT-005375,SUP-183,Carrier,0
KLT-005376,SUP-092,WH-01,0
KLT-005377,SUP-054,Supplier,0
KLT-005378,SUP-018,WH-02,0
KLT-005379,SUP-002,WH-01,0
KLT-005380,SUP-094,WH-02,0
KLT-005381,SUP-066,Carrier,0
KLT-005382,SUP-043,WH-02,0
KLT-005383,SUP-116,WH-02,0
KLT-005384,SUP-008,WH-01,0
KLT-005385,SUP-019,Carrier,0
KLT-005386,SUP-104,WH-01,0
KLT-005387,SUP-090,WH-01,0
KLT-005388,SUP-065,Carrier,0
KLT-005389,SUP-048,Supplier,0
KLT-005390,SUP-106,Carrier,0
KLT-005391,SUP-165,WH-01,0
KLT-005392,SUP-166,WH-01,0
KLT-005393,SUP-080,Supplier,0
KLT-005394,SUP-075,Supplier,0
KLT-005395,SUP-117,Supplier,0
KLT-005396,SUP-117,WH-01,0
KLT-005397,SUP-071,WH-02,0
KLT-005398,SUP-073,WH-02,0
KLT-005399,SUP-127,WH-02,0
KLT-005400,SUP-062,Carrier,0
KLT-005401,SUP-068,Carrier,0
KLT-005402,SUP-057,Carrier,0
KLT-005403,SUP-135,WH-01,0
KLT-005404,SUP-050,Carrier,0
KLT-005405,SUP-024,WH-01,0
KLT-005406,SUP-006,Supplier,0
KLT-005407,SUP-040,Carrier,0
KLT-005408,SUP-085,WH-01,0
KLT-005409,SUP-079,WH-02,0
KLT-005410,SUP-122,Carrier,0
KLT-005411,SUP-036,WH-01,0
KLT-005412,SUP-037,WH-01,0
KLT-005413,SUP-016,WH-01,0
KLT-005414,SUP-028,Carrier,0
KLT-005415,SUP-029,WH-02,0
KLT-005416,SUP-032,WH-01,0
KLT-005417,SUP-144,WH-01,0
KLT-005418,SUP-007,WH-01,0
KLT-005419,SUP-075,WH-01,0
KLT-005420,SUP-047,Carrier,0
KLT-005421,SUP-008,Supplier,0
KLT-005422,SUP-112,WH-01,0
KLT-005423,SUP-144,WH-02,0
KLT-005424,SUP-012,WH-01,0
KLT-005425,SUP-162,WH-01,0
KLT-005426,SUP-002,Supplier,0
KLT-005427,SUP-110,Carrier,0
KLT-005428,SUP-029,Carrier,0
KLT-005429,SUP-023,Carrier,0
KLT-005430,SUP-042,WH-01,0
KLT-005431,SUP-173,WH-01,0
KLT-005432,SUP-077,WH-02,0
KLT-005433,SUP-022,Supplier,0
KLT-005434,SUP-141,Carrier,0
KLT-005435,SUP-134,Supplier,0
KLT-005436,SUP-142,Carrier,0
KLT-005437,SUP-096,WH-02,0
KLT-005438,SUP-040,Supplier,0
KLT-005439,SUP-151,Supplier,0
KLT-005440,SUP-054,Supplier,0
KLT-005441,SUP-121,Carrier,0
KLT-005442,SUP-163,Carrier,0
KLT-005443,SUP-170,WH-01,0
KLT-005444,SUP-178,Supplier,0
KLT-005445,SUP-195,WH-01,0
KLT-005446,SUP-054,WH-01,0
KLT-005447,SUP-161,WH-02,0
KLT-005448,SUP-022,Supplier,0
KLT-005449,SUP-075,Carrier,0
KLT-005450,SUP-020,WH-02,0
KLT-005451,SUP-130,WH-01,0
KLT-005452,SUP-136,WH-02,0
KLT-005453,SUP-037,Carrier,0
KLT-005454,SUP-130,Carrier,0
KLT-005455,SUP-029,Carrier,0
KLT-005456,SUP-168,WH-01,0
KLT-005457,SUP-123,Supplier,0
KLT-005458,SUP-075,WH-01,0
KLT-005459,SUP-125,WH-02,0
KLT-005460,SUP-149,WH-02,0
KLT-005461,SUP-060,Carrier,0
KLT-005462,SUP-161,WH-01,0
KLT-005463,SUP-095,WH-01,0
KLT-005464,SUP-115,WH-01,0
KLT-005465,SUP-179,Carrier,0
KLT-005466,SUP-155,WH-02,0
KLT-005467,SUP-025,Carrier,0
KLT-005468,SUP-140,Carrier,0
KLT-005469,SUP-017,WH-01,0
KLT-005470,SUP-104,WH-01,0
KLT-005471,SUP-035,Supplier,0
KLT-005472,SUP-141,WH-02,0
KLT-005473,SUP-103,WH-02,0
KLT-005474,SUP-062,Carrier,0
KLT-005475,SUP-174,WH-02,0
KLT-005476,SUP-152,Carrier,0
KLT-005477,SUP-191,Supplier,0
KLT-005478,SUP-024,Carrier,0
KLT-005479,SUP-174,Carrier,0
KLT-005480,SUP-028,WH-02,0
KLT-005481,SUP-125,WH-01,0
KLT-005482,SUP-021,Supplier,0
KLT-005483,SUP-194,Supplier,0
KLT-005484,SUP-187,WH-01,49
KLT-005485,SUP-198,Supplier,0
KLT-005486,SUP-122,Supplier,0
KLT-005487,SUP-135,Supplier,0
KLT-005488,SUP-064,WH-01,0
KLT-005489,SUP-148,Supplier,0
KLT-005490,SUP-081,Carrier,0
KLT-005491,SUP-029,Supplier,0
KLT-005492,SUP-127,Supplier,0
KLT-005493,SUP-152,Carrier,0
KLT-005494,SUP-035,WH-01,0
KLT-005495,SUP-071,Carrier,0
KLT-005496,SUP-009,WH-01,0
KLT-005497,SUP-130,WH-02,0
KLT-005498,SUP-106,Carrier,0
KLT-005499,SUP-198,WH-01,0
KLT-005500,SUP-068,Supplier,0
KLT-005501,SUP-167,WH-01,0
KLT-005502,SUP-179,WH-02,0
KLT-005503,SUP-127,Supplier,0
KLT-005504,SUP-088,Supplier,0
KLT-005505,SUP-183,WH-01,0
KLT-005506,SUP-131,WH-01,0
KLT-005507,SUP-195,Supplier,0
KLT-005508,SUP-149,Carrier,0
KLT-005509,SUP-131,WH-01,0
KLT-005510,SUP-190,WH-01,0
KLT-005511,SUP-130,WH-01,0
KLT-005512,SUP-123,Supplier,0
KLT-005513,SUP-076,WH-02,0
KLT-005514,SUP-021,Supplier,0
KLT-005515,SUP-064,Supplier,0
KLT-005516,SUP-158,WH-02,0
KLT-005517,SUP-075,Supplier,0
KLT-005518,SUP-028,WH-02,0
KLT-005519,SUP-167,WH-02,0
KLT-005520,SUP-113,Supplier,0
KLT-005521,SUP-180,Supplier,0
KLT-005522,SUP-121,Carrier,0
KLT-005523,SUP-007,Carrier,0
KLT-005524,SUP-198,WH-01,0
KLT-005525,SUP-037,WH-02,0
KLT-005526,SUP-113,WH-02,0
KLT-005527,SUP-133,Supplier,0
KLT-005528,SUP-069,Carrier,0
KLT-005529,SUP-008,Supplier,0
KLT-005530,SUP-171,WH-02,0
KLT-005531,SUP-136,WH-01,0
KLT-005532,SUP-087,WH-02,0
KLT-005533,SUP-079,WH-02,0
KLT-005534,SUP-114,Supplier,0
KLT-005535,SUP-139,WH-01,0
KLT-005536,SUP-137,Supplier,0
KLT-005537,SUP-090,WH-02,0
KLT-005538,SUP-158,WH-02,0
KLT-005539,SUP-128,Carrier,0
KLT-005540,SUP-137,WH-02,0
KLT-005541,SUP-151,WH-01,0
KLT-005542,SUP-134,Supplier,0
KLT-005543,SUP-134,Supplier,0
KLT-005544,SUP-187,WH-02,0
KLT-005545,SUP-168,Carrier,0
KLT-005546,SUP-186,WH-02,0
KLT-005547,SUP-085,Carrier,0
KLT-005548,SUP-057,Supplier,0
KLT-005549,SUP-093,WH-01,0
KLT-005550,SUP-036,Carrier,0
KLT-005551,SUP-020,WH-02,0
KLT-005552,SUP-128,Carrier,0
KLT-005553,SUP-179,WH-02,0
KLT-005554,SUP-107,Carrier,0
KLT-005555,SUP-104,Carrier,0
KLT-005556,SUP-126,Carrier,0
KLT-005557,SUP-189,WH-01,0
KLT-005558,SUP-155,WH-01,0
KLT-005559,SUP-029,Supplier,0
KLT-005560,SUP-175,Carrier,0
KLT-005561,SUP-138,WH-01,0
KLT-005562,SUP-015,WH-01,0
KLT-005563,SUP-157,Supplier,0
KLT-005564,SUP-096,Carrier,0
KLT-005565,SUP-088,WH-01,0
KLT-005566,SUP-105,Carrier,0
KLT-005567,SUP-125,Supplier,0
KLT-005568,SUP-027,WH-01,0
KLT-005569,SUP-084,WH-02,0
KLT-005570,SUP-178,Supplier,0
KLT-005571,SUP-046,WH-02,0
KLT-005572,SUP-125,WH-01,0
KLT-005573,SUP-148,Carrier,0
KLT-005574,SUP-199,Carrier,0
KLT-005575,SUP-089,WH-02,0
KLT-005576,SUP-144,WH-01,0
KLT-005577,SUP-092,Supplier,0
KLT-005578,SUP-025,WH-02,0
KLT-005579,SUP-059,Supplier,0
KLT-005580,SUP-011,Carrier,0
KLT-005581,SUP-192,Carrier,0
KLT-005582,SUP-091,WH-01,0
KLT-005583,SUP-049,Supplier,0
KLT-005584,SUP-054,Carrier,0
KLT-005585,SUP-050,WH-01,0
KLT-005586,SUP-061,WH-02,0
KLT-005587,SUP-182,Carrier,0
KLT-005588,SUP-060,WH-01,0
KLT-005589,SUP-023,Carrier,0
KLT-005590,SUP-173,WH-02,0
KLT-005591,SUP-111,Carrier,0
KLT-005592,SUP-068,WH-02,0
KLT-005593,SUP-118,Carrier,0
KLT-005594,SUP-078,WH-01,0
KLT-005595,SUP-051,Carrier,0
KLT-005596,SUP-049,WH-01,0
KLT-005597,SUP-010,Supplier,0
KLT-005598,SUP-084,Carrier,0
KLT-005599,SUP-189,WH-01,0
KLT-005600,SUP-142,Carrier,0
KLT-005601,SUP-099,Supplier,0
